#,ÉvÉçÉWÉFÉNÉg,ÉgÉâÉbÉJÅ[,êeÉ`ÉPÉbÉg,ÉXÉeÅ[É^ÉX,óDêÊìx,ëËñº,çÏê¨é“,íSìñé“,çXêVì˙,ÉJÉeÉSÉä,ëŒè€ÉoÅ[ÉWÉáÉì,äJénì˙,ä˙ì˙,ó\íËçHêî,êiíªó¶,çÏê¨ì˙,èIóπì˙,ä÷òAÇ∑ÇÈÉ`ÉPÉbÉg,Resolution,Affected version,ê‡ñæ
20438,Redmine,Defect,"",Closed,Normal,Subject filter doesn't work with non ASCII uppercase symbols,Alexandr Raz,Jean-Philippe Lang,2015-08-02 10:32,Issues,3.2.0,"","","",0,2015-07-29 18:07,2015-08-02 10:32,ä÷òAÇµÇƒÇ¢ÇÈ #3536,Fixed,3.0.4,"If you search by containing cyrillic uppercase symbols, you get empty result. The query for search looks like 

@when ""~""
      sql = ""LOWER(#{db_table}.#{db_field}) LIKE '%#{self.class.connection.quote_string(value.first.to_s.downcase)}%'""@

but ruby function downcase wokrs only with latin symbols.

We add special private method:

@def like_operator(content)
        if Redmine::Database.postgresql?
          ""ILIKE '%#{content}%' ""
        else
          ""LIKE LOWER(#{content})""
        end
      end@

and override method sql_for_field 

@when ""~""
            sql = ""LOWER(#{db_table}.#{db_field}) #{like_operator(self.class.connection.quote_string(value.first.to_s.downcase))}""
          when ""!~""
            sql = ""LOWER(#{db_table}.#{db_field}) NOT #{like_operator(self.class.connection.quote_string(value.first.to_s.downcase))}""@

"
20437,Redmine,Defect,"",Closed,Normal,Unable to read email from stdin. Invalid option: --unknown-user,Pavel Potcheptsov,"",2015-08-29 05:25,Email receiving,"","","","",0,2015-07-29 16:32,2015-08-29 05:25,"",Invalid,2.6.5,"<pre>
Environment:
  Redmine version                2.6.5.stable.14266
  Ruby version                   1.9.3-p327 (2012-11-10) [i686-linux]
  Rails version                  3.2.21
  Environment                    production
  Database adapter               Mysql2
</pre>

<pre>
# cat /root/raw_email 
bla-bla

Project: it

# rake redmine:email:read RAILS_ENV=""production"" --unknown-user accept --no-permission-check priority=normal status=new tracker=task allow_override=project < /root/raw_email
invalid option: --unknown-user
# rake redmine:email:read RAILS_ENV=""production"" --unknown-user=accept --no-permission-check priority=normal status=new tracker=task allow_override=project < /root/raw_email
invalid option: --unknown-user=accept
</pre>
*Authentication required* is not selected.
*Anonymous* has *Add issues* permission and added to project with identifier *it*.
"
20436,Redmine,Defect,"",Needs feedback,Normal,mail handler attachment problem,Szabolcs Klement,"",2015-07-30 00:56,Email receiving,"","","","",0,2015-07-29 14:30,"","","",3.1.0,"Hi, the mail handler dont save the attachment in the files folder. The files folder have 777 permission. In version 3.0.3 the attachments was saved."
20429,Redmine,Defect,"",Closed,Normal,"Tracker with assignee field disabled, Is getting assigned with Assignee through Category",Rupesh  J,"",2015-10-22 13:10,Issues,"","","","",0,2015-07-29 07:42,2015-10-22 13:10,éüÇÃÉ`ÉPÉbÉgÇ∆èdï° #6889,Duplicate,3.0.1,"Hello,

Redmine version                3.0.3.stable
  Ruby version                   2.2.1-p85 (2015-02-26) [x86_64-linux]
  Rails version                  4.2.1
  Environment                    production
  Database adapter               Mysql2

* On a tracker, disable the asignee field.
* Create a issue category and set assignee to a user.
* Create a new issue and assign the above created category.
* check that the assingee is updated with the above even when the tracker has been disabled with the field."
20427,Redmine,Defect,"",Closed,Normal,"Cannot create a custom query visibility is ""to these roles only""",Go MAEDA,Jean-Philippe Lang,2015-09-12 12:57,Issues,3.0.5,"","","",0,2015-07-29 03:45,2015-09-12 12:57,éüÇÃÉ`ÉPÉbÉgÇ™èdï° #26608,Fixed,3.0.4,"Custom queries which visibility is ""to these roles only"" cannot be created with the error ""Roles cannot be blank"".
It affects Redmine 3.0.4 and 3.1.0. Redmine 3.0.3 works fine. Probably caused by r14388.

*How to reproduce:*

1. Try to create a query which visibility is ""to these roles only""
!{border: 1px solid #ccc;}.reproduce-step-1.png!

2. Save the query. You will get the error ""Roles cannot be blank""
!{border: 1px solid #ccc;}.reproduce-step-2.png!"
20425,Redmine,Defect,"",Closed,Normal,fn1. not working in tickets,Robert Schneider,"",2015-08-02 09:05,Text formatting,"","","","",0,2015-07-28 14:58,2015-08-02 09:05,ä÷òAÇµÇƒÇ¢ÇÈ #6269,"",3.1.0,"In issues fn links don't work. In Redmine Guide ([[RedmineInstall#Ruby-interpreter|example]]) it is working, but not in issues. The foot note itself is rendered correctly but the link is not. 

Example: 

<pre><code>This is a test. [1]

fn1. Here is the footnote.
</code></pre>

will be this:

This is a test. [1]

fn1. Here is the footnote.


So @[1]@ looks like [1]. It is not replaced by a link to the foot note (with blue foreground color)."
20423,Redmine,Defect,"",Closed,Normal,error 500 with utf8 hyperlinks,Ma Py,"",2015-07-30 13:58,"","","","","",0,2015-07-28 08:30,2015-07-30 13:58,"",Invalid,3.0.4,"Hey guys,

A few weeks ago I installed redmine on Ubuntu 14.04. Currently we have problems with CSV export and filtering of tickets. We get in the browser the error message 500. However, if I remove it from the link utf8 it works fine

https://redmine.domain.com/projects/project1/issues.csv?utf8=%E2%9C%93&columns=  -> isn't working
https://redmine.domain.com/projects/project1/issues.csv?columns= -> works


<pre>
Environment:
  Redmine version                3.0.3.stable
  Ruby version                   2.2.1-p85 (2015-02-26) [x86_64-linux]
  Rails version                  4.2.1
  Environment                    production
  Database adapter               Mysql2
SCM:
  Filesystem                     
Redmine plugins:
  no plugin installed
</pre>


<pre>
MariaDB [(none)]> show global variables like 'char%';
+--------------------------+----------------------------+
| Variable_name            | Value                      |
+--------------------------+----------------------------+
| character_set_client     | utf8                       |
| character_set_connection | utf8                       |
| character_set_database   | utf8                       |
| character_set_filesystem | binary                     |
| character_set_results    | utf8                       |
| character_set_server     | utf8                       |
| character_set_system     | utf8                       |
| character_sets_dir       | /usr/share/mysql/charsets/ |
+--------------------------+----------------------------+
8 rows in set (0.00 sec)
</pre>"
20420,Redmine,Defect,"",Closed,Normal,auto_link in wiki_formatter fails,Thomas Leichtfu?,"",2015-08-25 08:13,Text formatting,"","","","",0,2015-07-27 15:33,2015-08-25 08:13,"",Invalid,3.0.4,"Environment:

<pre>
sh: 1: darcs: not found
sh: 1: hg: not found
sh: 1: cvs: not found
sh: 1: bzr: not found
Environment:
  Redmine version                3.0.4.stable
  Ruby version                   1.9.3-p448 (2013-06-27) [i686-linux]
  Rails version                  4.2.3
  Environment                    production
  Database adapter               Mysql2
SCM:
  Subversion                     1.8.10
  Git                            2.1.4
  Filesystem                     
Redmine plugins:
  redmine_ckeditor               1.1.0
  redmine_contacts               4.0.1
  redmine_contacts_helpdesk      3.0.0
  redmine_contacts_invoices      4.0.0
  redmine_finance                2.0.0
</pre>

The error occures in context with the redmine_contacts and the redmine_ckeditor, but the failing code is lib/redmine/wiki_formatting.rb of the core-code.
To reproduce the error create a contact and add a note with the following content:

<pre>
<p>%%[Gru&szlig;formel]%% Schuttenberg,<br />
<br />
vielen Dank f&uuml;r die Anfrage und das nette Gespr&auml;ch.<br />
<br />
Wie besprochen habe ich Ihnen eben einen Demozugang mit folgenden Zugangsdaten eingerichtet:<br />
<br />
URL: <a class=""external"" href=""http://civihosting.systopia.de/"">http://civihosting.systopia.de/</a><br />
Benutzername: XXXX<br />
Passwort: XXXXX<br />
<br />
Ich habe zus&auml;tzlich zu den Kernfunktionen wie besprochen nun zun&auml;chst folgende Module aktiviert:</p>

<ul>
	<li><b>Versand und Auswertung von Mailings (z.B. Newslettern) </b></li>
	<li><b>Mitgliederverwaltung </b></li>
	<li><b>Spendenverwaltung</b></li>
</ul>

<p>Es gibt dar&uuml;ber hinaus noch einige weitere Funktionen (z.B. ein <b> Veranstaltungs- und Kampagnenmanagement</b>), die ich aber aus Gr&uuml;nden der &Uuml;bersichtlichkeit zun&auml;chst nicht aktiviert habe - falls Sie diese auch testen wollen, sagen Sie gerne Bescheid.<br />
<br />
CiviCRM ist stark anpassungsf... ""(weiter lesen)"":/redmine/notes/88?project_id=systopia
</pre>

This breaks the contact-view (not the view of the note) and produces the following log-message:

<pre>
Started GET ""/redmine/contacts/137?project_id=systopia"" for 130.180.124.102 at 2015-07-27 14:53:12 +0200
Processing by ContactsController#show as HTML
  Parameters: {""project_id""=>""systopia"", ""id""=>""137""}
  Current user: thomas (id=8)
  Rendered plugins/redmine_contacts/app/views/contacts_tags/_tags_form.html.erb (3.0ms)
  Rendered plugins/redmine_contacts/app/views/contacts/_form_tags.html.erb (8.4ms)
  Rendered attachments/_form.html.erb (2.1ms)
  Rendered plugins/redmine_contacts/app/views/notes/_form.html.erb (6.7ms)
  Rendered plugins/redmine_contacts/app/views/notes/_add.html.erb (8.0ms)
  Rendered plugins/redmine_contacts/app/views/notes/_note_item.html.erb (20.1ms)
  Rendered plugins/redmine_contacts/app/views/contacts/_notes.html.erb (134.1ms)
  Rendered plugins/redmine_contacts/app/views/common/_contact_tabs.html.erb (136.6ms)
  Rendered plugins/redmine_contacts/app/views/contacts/show.html.erb within layouts/base (172.3ms)
Completed 500 Internal Server Error in 211ms (ActiveRecord: 10.8ms)

ActionView::Template::Error (undefined method `[]' for nil:NilClass):
    39: 				<% end %>
    40: 				</div>
    41: 				<div class=""wiki note"">
    42: 					<%= note_content(note_item) %>
    43: 					<%= auto_contacts_thumbnails(note_item) %>
    44: 					<%= render :partial => 'attachments/links', :locals => {:attachments => note_item.attachments, :options  => {}} if note_item.attachments.any? %>
    45: 				</div>
  lib/redmine/wiki_formatting.rb:125:in `block in auto_link!'
  lib/redmine/wiki_formatting.rb:116:in `auto_link!'
  lib/redmine/wiki_formatting.rb:71:in `to_html'
  app/helpers/application_helper.rb:574:in `textilizable'
</pre>

Further investigations shows, that for some html-code-snippets (like the one above - I actually was not able to determine the exact combination of tags/words/formatting-stuff that leads to the error) the following code of lib/redmine/wiki_formatting.rb breaks:

<pre>
115       def auto_link!(text)
116         text.gsub!(AUTO_LINK_RE) do
117           all, leading, proto, url, post = $&, $1, $2, $3, $6
118           if leading =~ /<a\s/i || leading =~ /![<>=]?/
119             # don't replace URLs that are already linked
120             # and URLs prefixed with ! !> !< != (textile images)
121             all
122           else
123             # Idea below : an URL with unbalanced parenthesis and
124             # ending by ')' is put into external parenthesis
125             if ( url[-1]==?) and ((url.count(""("") - url.count("")"")) < 0 ) )
126               url=url[0..-2] # discard closing parenthesis from url
127               post = "")""+post # add closing parenthesis to post
128             end
129             content = proto + url
130             href = ""#{proto==""www.""?""http://www."":proto}#{url}""
131             %(#{leading}<a class=""external"" href=""#{ERB::Util.html_escape href}"">#{ERB::Util.html_escape content}</a>#{post}).html_safe
132           end
133         end
134       end
</pre>

The reason is, that the variables of line 117 (all, leading, proto, url, post) are empty, which leads to an exception in line 125.
I am not a ruby-programmer - but I wonder how it could be that $& is not set when the regular expression obviously matched? Otherwise we would not enter the loop at all, do we?"
20413,Redmine,Patch,"",Closed,Normal,"Use a table instead of an unordered list in ""Issue tracking"" box",Go MAEDA,Jean-Philippe Lang,2015-10-24 12:24,UI,3.2.0,"","","",0,2015-07-26 17:15,2015-10-24 12:24,"","","","Using a table instead of an unorderd list to show numbers of issues in ""Issue tracking"" box brings the following advantages.


* neatly organized information is easier to unerstand.
* we can directly move to specific information (open features, closed bugs, ...) by clicking numbers.

!issue-tracking-box.png!"
20411,Redmine,Patch,"",Closed,Normal,"Change Japanese translation for ""view""",Go MAEDA,"",2015-07-26 19:16,Translations,3.2.0,"","","",0,2015-07-26 15:28,2015-07-26 19:16,"","","","I suggest change Japanese translation for ""view"" from ""å©ÇÈ"" to ""ï\é¶"". For example, this patch changes ""ç∑ï™Çå©ÇÈ"" to ""ç∑ï™Çï\é¶"".
I think ""ï\é¶"" is more natural and commonly used than ""å©ÇÈ"" for applications."
20410,Redmine,Patch,"",Closed,Normal,Turkish translation for 3.1-stable,Toshi MARUYAMA,"",2015-07-26 19:15,Translations,3.1.1,"","","",0,2015-07-26 15:01,2015-07-26 19:15,"","","","From #20338:

<pre><code class=""diff"">
=== (+14,-14) config/locales/tr.yml ===
@@ -1150,17 +1150,17 @@
   setting_search_results_per_page: Sayfa ba??na arama sonucu say?s?
   label_blank_value: bo?
   permission_copy_issues: ??leri kopyala
-  error_password_expired: Your password has expired or the administrator requires you
-    to change it.
-  field_time_entries_visibility: Time logs visibility
-  setting_password_max_age: Require password change after
-  label_parent_task_attributes: Parent tasks attributes
-  label_parent_task_attributes_derived: Calculated from subtasks
-  label_parent_task_attributes_independent: Independent of subtasks
-  label_time_entries_visibility_all: All time entries
-  label_time_entries_visibility_own: Time entries created by the user
-  label_member_management: Member management
-  label_member_management_all_roles: All roles
-  label_member_management_selected_roles_only: Only these roles
-  label_password_required: Confirm your password to continue
+  error_password_expired: Parolan?z?n s?resi dolmu? veya y?netici parolan?z? de?i?tirmenizi
+    talep etmi?.
+  field_time_entries_visibility: Zaman kayd? g?r?n?rl???
+  setting_password_max_age: Bu kadar zaman sonra ?ifre d?i?tirmeye zorla
+  label_parent_task_attributes: ?st i? ?zellikleri
+  label_parent_task_attributes_derived: Alt i?lerden hesalan?r
+  label_parent_task_attributes_independent: Alt i?lerden ba??ms?z
+  label_time_entries_visibility_all: T?m zaman kay?tlar?
+  label_time_entries_visibility_own: Kullan?c? taraf?nda yarat?lm?? zaman kay?tlar?
+  label_member_management: ?ye y?netimi
+  label_member_management_all_roles: T?m roller
+  label_member_management_selected_roles_only: Sadece bu roller
+  label_password_required: Devam etmek i?in ?ifrenizi do?rulay?n
   label_total_spent_time: Toplam harcanan zaman
</code></pre>"
20409,Redmine,Patch,"",Closed,Normal,Turkish translation for 3.0-stable,Toshi MARUYAMA,"",2015-08-02 09:52,Translations,3.1.0,"","","",0,2015-07-26 14:59,2015-07-26 19:14,"","","","From #20338:

<pre><code class=""diff"">
=== (+23,-23) config/locales/tr.yml ===
@@ -1127,29 +1127,29 @@
   label_radio_buttons: radyo butonlar?
   label_group_anonymous: Anonim kullan?c?
   label_group_non_member: ?ye olmayan kullan?c?lar
-  label_add_projects: Add projects
-  field_default_status: Default status
-  text_subversion_repository_note: 'Examples: file:///, http://, https://, svn://, svn+[tunnelscheme]://'
-  field_users_visibility: Users visibility
-  label_users_visibility_all: All active users
-  label_users_visibility_members_of_visible_projects: Members of visible projects
-  label_edit_attachments: Edit attached files
-  setting_link_copied_issue: Link issues on copy
-  label_link_copied_issue: Link copied issue
-  label_ask: Ask
-  label_search_attachments_yes: Search attachment filenames and descriptions
-  label_search_attachments_no: Do not search attachments
-  label_search_attachments_only: Search attachments only
-  label_search_open_issues_only: Open issues only
+  label_add_projects: Proje ekle
+  field_default_status: ?ntan?ml? durum
+  text_subversion_repository_note: '?rnek: file:///, http://, https://, svn://, svn+[t?nelmetodu]://'
+  field_users_visibility: Kullan?c? g?r?n?rl???
+  label_users_visibility_all: T?m aktif kullan?c?lar
+  label_users_visibility_members_of_visible_projects: G?r?n?r projelerin kullan?c?lar?
+  label_edit_attachments: Ekli dosyalar? d?zenle
+  setting_link_copied_issue: Kopyalamada i?leri ili?kilendir
+  label_link_copied_issue: Kopyalanm?? i? ile ili?kilendir
+  label_ask: Sor
+  label_search_attachments_yes: Ekli dosyalarada ve a??klamalar?nda arama yap
+  label_search_attachments_no: Ekler i?inde arama yapma
+  label_search_attachments_only: Sadece ekleri ara
+  label_search_open_issues_only: Sadece a??k i?ler
   field_address: E-Posta
-  setting_max_additional_emails: Maximum number of additional email addresses
-  label_email_address_plural: Emails
-  label_email_address_add: Add email address
-  label_enable_notifications: Enable notifications
-  label_disable_notifications: Disable notifications
-  setting_search_results_per_page: Search results per page
-  label_blank_value: blank
-  permission_copy_issues: Copy issues
+  setting_max_additional_emails: Maksimum ek e-posta adresleri
+  label_email_address_plural: E-postalar
+  label_email_address_add: E-posta adresi ekle
+  label_enable_notifications: Bildirimleri a?
+  label_disable_notifications: Bildirimleri kapat
+  setting_search_results_per_page: Sayfa ba??na arama sonucu say?s?
+  label_blank_value: bo?
+  permission_copy_issues: ??leri kopyala
   error_password_expired: Your password has expired or the administrator requires you
     to change it.
   field_time_entries_visibility: Time logs visibility
</code></pre>"
20408,Redmine,Patch,"",Closed,Normal,Turkish translation for 2.6-stable,Toshi MARUYAMA,"",2015-07-26 19:13,Translations,2.6.7,"","","",0,2015-07-26 14:56,2015-07-26 19:13,"","","","From #20338:

<pre><code class=""diff"">
=== (+19,-19) config/locales/tr.yml ===
@@ -1109,24 +1109,24 @@
     farkl? olmal?
   setting_mail_handler_excluded_filenames: Dosya ad? belirtilen ekleri hari? tut
   text_convert_available: ImageMagick d?n??t?rmesi kullan?labilir (iste?e ba?l?)
-  label_link: Link
-  label_only: only
-  label_drop_down_list: drop-down list
-  label_checkboxes: checkboxes
-  label_link_values_to: Link values to URL
-  setting_force_default_language_for_anonymous: Force default language for anonymous
-    users
-  setting_force_default_language_for_loggedin: Force default language for logged-in
-    users
-  label_custom_field_select_type: Select the type of object to which the custom field
-    is to be attached
-  label_issue_assigned_to_updated: Assignee updated
-  label_check_for_updates: Check for updates
-  label_latest_compatible_version: Latest compatible version
-  label_unknown_plugin: Unknown plugin
-  label_radio_buttons: radio buttons
-  label_group_anonymous: Anonymous users
-  label_group_non_member: Non member users
+  label_link: Ba?lant?
+  label_only: sadece
+  label_drop_down_list: se?me listesi
+  label_checkboxes: kutucuk
+  label_link_values_to: De?erleri URLye ba?la
+  setting_force_default_language_for_anonymous: Anonim kullan?c?lar i?in zorunlu dil
+    se?
+  setting_force_default_language_for_loggedin: Giri? yapm?? kullan?c?lar i?in zorunlu dil
+    se?
+  label_custom_field_select_type: ?zel alan?n ba?l? olaca?? obje tipini
+    se?in
+  label_issue_assigned_to_updated: Atanan g?ncellendi
+  label_check_for_updates: G?ncellemeleri kontrol et
+  label_latest_compatible_version: Son uyumlul s?r?m
+  label_unknown_plugin: Bilinmeyen eklenti
+  label_radio_buttons: radyo butonlar?
+  label_group_anonymous: Anonim kullan?c?
+  label_group_non_member: ?ye olmayan kullan?c?lar
   label_add_projects: Add projects
   field_default_status: Default status
   text_subversion_repository_note: 'Examples: file:///, http://, https://, svn://, svn+[tunnelscheme]://'
</code></pre>"
20407,Redmine,Defect,"",Closed,Normal,Monospace font-family values are differ between application.css and scm.css,Go MAEDA,Jean-Philippe Lang,2015-09-12 12:53,UI,3.1.1,"","","",0,2015-07-26 13:05,2015-09-12 12:53,ä÷òAÇµÇƒÇ¢ÇÈ #20372,Fixed,"","Monospace font-family values are differ between application.css and scm.css.
Sorry, This is my mistake I made in #20372.

Please merge this patch."
20403,Redmine,Defect,"",Closed,Normal,error_no_default_issue_status,sugimoto m,"",2015-07-24 15:48,Issues,"","","","",0,2015-07-24 15:35,2015-07-24 15:48,"",Invalid,3.0.4,"I installed redmine redmine-3.0.4-1 and the database copied from old one.
I confirmed the old tickets is able to list on new redmine.
However,on new redmine I can't create new ticket with error_no_default_issue_status.
In addition, I can create new tickets as copy from old ticket, but I can't select other statuses.

I investigated MySQL table ""issue_statuses"", I found there is not ""is_default"" field that old redmine has.

So, I guess that is the cause, but I can't resolve it.
How do I resolve it?"
20401,Redmine,Defect,"",Closed,Low,"""Spent time"" panel: columns not wrapping",Gord Brown,Jean-Philippe Lang,2015-09-12 12:52,UI,3.1.1,"","","",0,2015-07-24 12:08,2015-09-12 12:52,"",Fixed,"","Hi,

In the ""Spent time"" panel on ""My page"", the ""Activity"" and ""Project"" columns don't wrap text, leading to unattractive formatting (see attached ""screenShot1.jpg"").  A little patch to ""application.css"" alters it so that those columns do wrap (see attached ""screenShot2.jpg"", and ""application.css.diff"".

It may be design intent that they don't wrap, in which case of course reject this, but my users here like it better wrapping (as it did in early versions of Redmine), so I said I'd request the change.

Database: mysql 5.1.73
Ruby: 2.2.0-p0
Rails: 4.2.3
Redmine: trunk, revision 14445

Cheers,

 - Gord"
20397,Redmine,Defect,"",New,Normal,"project:someproject wiki syntax should link to project with identifier ""someproject', not name.",Pawe? Hikiert,"",2017-10-12 10:33,Text formatting,"","","","",0,2015-07-23 12:29,"","","","","Current code tries to match identifier OR name, which can lead to 'mislinks', as described in the first post of this thread: message#47879
> I have several projects on Redmine, let's say one of them has identifier ""some-identifier-1"" and name ""project"", and the other has identifier ""project"" and name ""project"".
>
> I'd like to link to project page (not wiki page!) of project with identifier ""project""
> [...]
> Linking to project:project links to project with identifier ""some-identifier-1"", because my Redmine (2.4.2.stable from Ubuntu 12.04) code tries to match identifier OR name, and that's the first project it finds.

I propose this patch to take only project's identifier into account when creating wiki links."
20396,Redmine,Defect,"",Closed,Normal,"User login prompt: Sorry, you do not have access to this page",ä« â∂ã ,"",2015-07-23 09:24,Accounts / authentication,"","","","",0,2015-07-23 08:31,2015-07-23 09:24,"",Invalid,2.0.3,"User login prompt: Sorry, you do not have access to this pageÅCThis is only an account in its different browsers on your computer appears, browsers such as IE, chrome, etc., but you can change the password after landing, and landed next time such a problem."
20394,Redmine,Defect,"",Closed,Normal,Patching the create method for User in Redmine version 3,Mike Sweetman,"",2015-07-23 13:52,"","","","","",0,2015-07-22 21:56,2015-07-23 13:52,"",Invalid,3.0.4,"Hello, I have a plugin that patches the ""create"" method in the Users controller. It worked fine in version 2, but I am trying to upgrade to version 3. I have tried versions 3.0.3 and 3.0.4 with the same error both times. Here's the excerpt from my patch that is giving me trouble:

<pre>
require 'user'

module MailchimpUserPatch
	def self.included(base)
		base.send(:include, InstanceMethods)

		base.class_eval do
			unloadable
			belongs_to :deliverable

			alias_method_chain :create, :mailchimp_subscribe
			alias_method_chain :update, :mailchimp_subscribe
		end
	end

	module InstanceMethods
...
	end
end
</pre>

And here is the error I am getting:

<pre>
NameError: undefined method `create' for class `User'
/Users/Pyro/.rvm/gems/ruby-2.1.2/gems/activesupport-4.2.3/lib/active_support/core_ext/module/aliasing.rb:32:in `alias_method'
/Users/Pyro/.rvm/gems/ruby-2.1.2/gems/activesupport-4.2.3/lib/active_support/core_ext/module/aliasing.rb:32:in `alias_method_chain'
/Users/Pyro/redmine-3.0/plugins/redmine_mailchimp/lib/mailchimp_user_patch.rb:11:in `block in included'
/Users/Pyro/redmine-3.0/plugins/redmine_mailchimp/lib/mailchimp_user_patch.rb:7:in `class_eval'
/Users/Pyro/redmine-3.0/plugins/redmine_mailchimp/lib/mailchimp_user_patch.rb:7:in `included'
/Users/Pyro/redmine-3.0/plugins/redmine_mailchimp/lib/mailchimp_user_patch.rb:78:in `include'
/Users/Pyro/redmine-3.0/plugins/redmine_mailchimp/lib/mailchimp_user_patch.rb:78:in `<top (required)>'
/Users/Pyro/.rvm/gems/ruby-2.1.2/gems/activesupport-4.2.3/lib/active_support/dependencies.rb:274:in `require'
/Users/Pyro/.rvm/gems/ruby-2.1.2/gems/activesupport-4.2.3/lib/active_support/dependencies.rb:274:in `block in require'
/Users/Pyro/.rvm/gems/ruby-2.1.2/gems/activesupport-4.2.3/lib/active_support/dependencies.rb:240:in `load_dependency'
/Users/Pyro/.rvm/gems/ruby-2.1.2/gems/activesupport-4.2.3/lib/active_support/dependencies.rb:274:in `require'
/Users/Pyro/.rvm/gems/ruby-2.1.2/gems/activesupport-4.2.3/lib/active_support/dependencies.rb:360:in `require_or_load'
/Users/Pyro/.rvm/gems/ruby-2.1.2/gems/activesupport-4.2.3/lib/active_support/dependencies.rb:317:in `depend_on'
/Users/Pyro/.rvm/gems/ruby-2.1.2/gems/activesupport-4.2.3/lib/active_support/dependencies.rb:233:in `require_dependency'
/Users/Pyro/redmine-3.0/plugins/redmine_mailchimp/init.rb:2:in `<top (required)>'
/Users/Pyro/.rvm/gems/ruby-2.1.2/gems/activesupport-4.2.3/lib/active_support/dependencies.rb:274:in `require'
/Users/Pyro/.rvm/gems/ruby-2.1.2/gems/activesupport-4.2.3/lib/active_support/dependencies.rb:274:in `block in require'
/Users/Pyro/.rvm/gems/ruby-2.1.2/gems/activesupport-4.2.3/lib/active_support/dependencies.rb:240:in `load_dependency'
/Users/Pyro/.rvm/gems/ruby-2.1.2/gems/activesupport-4.2.3/lib/active_support/dependencies.rb:274:in `require'
/Users/Pyro/redmine-3.0/lib/redmine/plugin.rb:155:in `block in load'
/Users/Pyro/redmine-3.0/lib/redmine/plugin.rb:146:in `each'
/Users/Pyro/redmine-3.0/lib/redmine/plugin.rb:146:in `load'
/Users/Pyro/redmine-3.0/config/initializers/30-redmine.rb:21:in `<top (required)>'
/Users/Pyro/.rvm/gems/ruby-2.1.2/gems/activesupport-4.2.3/lib/active_support/dependencies.rb:268:in `load'
/Users/Pyro/.rvm/gems/ruby-2.1.2/gems/activesupport-4.2.3/lib/active_support/dependencies.rb:268:in `block in load'
/Users/Pyro/.rvm/gems/ruby-2.1.2/gems/activesupport-4.2.3/lib/active_support/dependencies.rb:240:in `load_dependency'
/Users/Pyro/.rvm/gems/ruby-2.1.2/gems/activesupport-4.2.3/lib/active_support/dependencies.rb:268:in `load'
/Users/Pyro/.rvm/gems/ruby-2.1.2/gems/railties-4.2.3/lib/rails/engine.rb:652:in `block in load_config_initializer'
/Users/Pyro/.rvm/gems/ruby-2.1.2/gems/activesupport-4.2.3/lib/active_support/notifications.rb:166:in `instrument'
/Users/Pyro/.rvm/gems/ruby-2.1.2/gems/railties-4.2.3/lib/rails/engine.rb:651:in `load_config_initializer'
/Users/Pyro/.rvm/gems/ruby-2.1.2/gems/railties-4.2.3/lib/rails/engine.rb:616:in `block (2 levels) in <class:Engine>'
/Users/Pyro/.rvm/gems/ruby-2.1.2/gems/railties-4.2.3/lib/rails/engine.rb:615:in `each'
/Users/Pyro/.rvm/gems/ruby-2.1.2/gems/railties-4.2.3/lib/rails/engine.rb:615:in `block in <class:Engine>'
/Users/Pyro/.rvm/gems/ruby-2.1.2/gems/railties-4.2.3/lib/rails/initializable.rb:30:in `instance_exec'
/Users/Pyro/.rvm/gems/ruby-2.1.2/gems/railties-4.2.3/lib/rails/initializable.rb:30:in `run'
/Users/Pyro/.rvm/gems/ruby-2.1.2/gems/railties-4.2.3/lib/rails/initializable.rb:55:in `block in run_initializers'
/Users/Pyro/.rvm/gems/ruby-2.1.2/gems/railties-4.2.3/lib/rails/initializable.rb:44:in `each'
/Users/Pyro/.rvm/gems/ruby-2.1.2/gems/railties-4.2.3/lib/rails/initializable.rb:44:in `tsort_each_child'
/Users/Pyro/.rvm/gems/ruby-2.1.2/gems/railties-4.2.3/lib/rails/initializable.rb:54:in `run_initializers'
/Users/Pyro/.rvm/gems/ruby-2.1.2/gems/railties-4.2.3/lib/rails/application.rb:352:in `initialize!'
/Users/Pyro/redmine-3.0/config/environment.rb:14:in `<top (required)>'
/Users/Pyro/.rvm/gems/ruby-2.1.2/gems/activesupport-4.2.3/lib/active_support/dependencies.rb:274:in `require'
/Users/Pyro/.rvm/gems/ruby-2.1.2/gems/activesupport-4.2.3/lib/active_support/dependencies.rb:274:in `block in require'
/Users/Pyro/.rvm/gems/ruby-2.1.2/gems/activesupport-4.2.3/lib/active_support/dependencies.rb:240:in `load_dependency'
/Users/Pyro/.rvm/gems/ruby-2.1.2/gems/activesupport-4.2.3/lib/active_support/dependencies.rb:274:in `require'
/Users/Pyro/.rvm/gems/ruby-2.1.2/gems/railties-4.2.3/lib/rails/application.rb:328:in `require_environment!'
/Users/Pyro/.rvm/gems/ruby-2.1.2/gems/railties-4.2.3/lib/rails/application.rb:457:in `block in run_tasks_blocks'
/Users/Pyro/.rvm/gems/ruby-2.1.2/bin/ruby_executable_hooks:15:in `eval'
/Users/Pyro/.rvm/gems/ruby-2.1.2/bin/ruby_executable_hooks:15:in `<main>'
Tasks: TOP => redmine:plugins:migrate => environment
(See full trace by running task with --trace)
</pre>

Can anyone help me out?"
