#,ÉvÉçÉWÉFÉNÉg,ÉgÉâÉbÉJÅ[,êeÉ`ÉPÉbÉg,ÉXÉeÅ[É^ÉX,óDêÊìx,ëËñº,çÏê¨é“,íSìñé“,çXêVì˙,ÉJÉeÉSÉä,ëŒè€ÉoÅ[ÉWÉáÉì,äJénì˙,ä˙ì˙,ó\íËçHêî,êiíªó¶,çÏê¨ì˙,èIóπì˙,ä÷òAÇ∑ÇÈÉ`ÉPÉbÉg,Resolution,Affected version,ê‡ñæ
15949,Redmine,Defect,"",Closed,Normal,uninitialized constant Redmine::Scm::Adapters::AbstractAdapter::CommandFailed,?ukasz Zaroda,"",2014-02-07 13:48,"","","","","",0,2014-01-23 13:31,2014-01-24 05:15,éüÇÃÉ`ÉPÉbÉgÇ∆èdï° #15756,"",2.4.2,"I can see above error suspiciously often. First I tried to migrate a plugin redmine_git_hosting and it gave me this:

<pre>
redmine@vps:~/redmine-2.4.2$ rake redmine:plugins:migrate RAILS_ENV=production
rake aborted!
uninitialized constant Redmine::Scm::Adapters::AbstractAdapter::CommandFailed
/home/redmine/redmine-2.4.2/lib/redmine/scm/adapters/abstract_adapter.rb:30:in `<class:AbstractAdapter>'
/home/redmine/redmine-2.4.2/lib/redmine/scm/adapters/abstract_adapter.rb:27:in `<module:Adapters>'
/home/redmine/redmine-2.4.2/lib/redmine/scm/adapters/abstract_adapter.rb:26:in `<module:Scm>'
/home/redmine/redmine-2.4.2/lib/redmine/scm/adapters/abstract_adapter.rb:25:in `<module:Redmine>'
/home/redmine/redmine-2.4.2/lib/redmine/scm/adapters/abstract_adapter.rb:24:in `<top (required)>'
/home/redmine/redmine-2.4.2/lib/redmine/scm/adapters/git_adapter.rb:18:in `<top (required)>'
/home/redmine/redmine-2.4.2/app/models/repository/git.rb:19:in `<top (required)>'
/home/redmine/redmine-2.4.2/plugins/redmine_git_hosting/lib/redmine_git_hosting.rb:32:in `block in <top (required)>'
/home/redmine/.rvm/gems/ruby-2.0.0-p353/gems/activesupport-3.2.16/lib/active_support/callbacks.rb:429:in `_run__4315654639566242101__prepare__529810732715233710__callbacks'
/home/redmine/.rvm/gems/ruby-2.0.0-p353/gems/activesupport-3.2.16/lib/active_support/callbacks.rb:405:in `__run_callback'
/home/redmine/.rvm/gems/ruby-2.0.0-p353/gems/activesupport-3.2.16/lib/active_support/callbacks.rb:385:in `_run_prepare_callbacks'
/home/redmine/.rvm/gems/ruby-2.0.0-p353/gems/activesupport-3.2.16/lib/active_support/callbacks.rb:81:in `run_callbacks'
/home/redmine/.rvm/gems/ruby-2.0.0-p353/gems/actionpack-3.2.16/lib/action_dispatch/middleware/reloader.rb:74:in `prepare!'
/home/redmine/.rvm/gems/ruby-2.0.0-p353/gems/actionpack-3.2.16/lib/action_dispatch/middleware/reloader.rb:48:in `prepare!'
/home/redmine/.rvm/gems/ruby-2.0.0-p353/gems/railties-3.2.16/lib/rails/application/finisher.rb:47:in `block in <module:Finisher>'
/home/redmine/.rvm/gems/ruby-2.0.0-p353/gems/railties-3.2.16/lib/rails/initializable.rb:30:in `instance_exec'
/home/redmine/.rvm/gems/ruby-2.0.0-p353/gems/railties-3.2.16/lib/rails/initializable.rb:30:in `run'
/home/redmine/.rvm/gems/ruby-2.0.0-p353/gems/railties-3.2.16/lib/rails/initializable.rb:55:in `block in run_initializers'
/home/redmine/.rvm/gems/ruby-2.0.0-p353/gems/railties-3.2.16/lib/rails/initializable.rb:54:in `each'
/home/redmine/.rvm/gems/ruby-2.0.0-p353/gems/railties-3.2.16/lib/rails/initializable.rb:54:in `run_initializers'
/home/redmine/.rvm/gems/ruby-2.0.0-p353/gems/railties-3.2.16/lib/rails/application.rb:136:in `initialize!'
/home/redmine/.rvm/gems/ruby-2.0.0-p353/gems/railties-3.2.16/lib/rails/railtie/configurable.rb:30:in `method_missing'
/home/redmine/redmine-2.4.2/config/environment.rb:14:in `<top (required)>'
/home/redmine/.rvm/gems/ruby-2.0.0-p353/gems/railties-3.2.16/lib/rails/application.rb:103:in `require_environment!'
/home/redmine/.rvm/gems/ruby-2.0.0-p353/gems/railties-3.2.16/lib/rails/application.rb:305:in `block (2 levels) in initialize_tasks'
/home/redmine/.rvm/gems/ruby-2.0.0-p353/bin/ruby_executable_hooks:15:in `eval'
/home/redmine/.rvm/gems/ruby-2.0.0-p353/bin/ruby_executable_hooks:15:in `<main>'
Tasks: TOP => redmine:plugins:migrate => environment
(See full trace by running task with --trace)
</pre>

Website seemed to work well, just couldn't migrate this plugin. So I tried to change ruby version and check what will happen, so I changed ruby, installed new gems, and after that I got this - now on website:

<pre>
uninitialized constant Redmine::Scm::Adapters::AbstractAdapter::CommandFailed (NameError)
  /home/redmine/redmine-2.4.2/lib/redmine/scm/adapters/abstract_adapter.rb:30:in `<class:AbstractAdapter>'
  /home/redmine/redmine-2.4.2/lib/redmine/scm/adapters/abstract_adapter.rb:27:in `<module:Adapters>'
  /home/redmine/redmine-2.4.2/lib/redmine/scm/adapters/abstract_adapter.rb:26:in `<module:Scm>'
  /home/redmine/redmine-2.4.2/lib/redmine/scm/adapters/abstract_adapter.rb:25:in `<module:Redmine>'
  /home/redmine/redmine-2.4.2/lib/redmine/scm/adapters/abstract_adapter.rb:24:in `<top (required)>'
  /home/redmine/redmine-2.4.2/lib/redmine/scm/adapters/git_adapter.rb:18:in `<top (required)>'
  /home/redmine/redmine-2.4.2/app/models/repository/git.rb:19:in `<top (required)>'
  /home/redmine/redmine-2.4.2/plugins/redmine_git_hosting/lib/redmine_git_hosting.rb:19:in `block in <top (required)>'
  /home/redmine/.rvm/gems/ruby-1.9.3-p484/gems/activesupport-3.2.16/lib/active_support/callbacks.rb:429:in `_run__4013759259038737715__prepare__814589955319274788__callbacks'
  /home/redmine/.rvm/gems/ruby-1.9.3-p484/gems/activesupport-3.2.16/lib/active_support/callbacks.rb:405:in `__run_callback'
  /home/redmine/.rvm/gems/ruby-1.9.3-p484/gems/activesupport-3.2.16/lib/active_support/callbacks.rb:385:in `_run_prepare_callbacks'
  /home/redmine/.rvm/gems/ruby-1.9.3-p484/gems/activesupport-3.2.16/lib/active_support/callbacks.rb:81:in `run_callbacks'
  /home/redmine/.rvm/gems/ruby-1.9.3-p484/gems/actionpack-3.2.16/lib/action_dispatch/middleware/reloader.rb:74:in `prepare!'
  /home/redmine/.rvm/gems/ruby-1.9.3-p484/gems/actionpack-3.2.16/lib/action_dispatch/middleware/reloader.rb:48:in `prepare!'
  /home/redmine/.rvm/gems/ruby-1.9.3-p484/gems/railties-3.2.16/lib/rails/application/finisher.rb:47:in `block in <module:Finisher>'
  /home/redmine/.rvm/gems/ruby-1.9.3-p484/gems/railties-3.2.16/lib/rails/initializable.rb:30:in `instance_exec'
  /home/redmine/.rvm/gems/ruby-1.9.3-p484/gems/railties-3.2.16/lib/rails/initializable.rb:30:in `run'
  /home/redmine/.rvm/gems/ruby-1.9.3-p484/gems/railties-3.2.16/lib/rails/initializable.rb:55:in `block in run_initializers'
  /home/redmine/.rvm/gems/ruby-1.9.3-p484/gems/railties-3.2.16/lib/rails/initializable.rb:54:in `each'
  /home/redmine/.rvm/gems/ruby-1.9.3-p484/gems/railties-3.2.16/lib/rails/initializable.rb:54:in `run_initializers'
  /home/redmine/.rvm/gems/ruby-1.9.3-p484/gems/railties-3.2.16/lib/rails/application.rb:136:in `initialize!'
  /home/redmine/.rvm/gems/ruby-1.9.3-p484/gems/railties-3.2.16/lib/rails/railtie/configurable.rb:30:in `method_missing'
  /home/redmine/redmine-2.4.2/config/environment.rb:14:in `<top (required)>'
  config.ru:3:in `require'
  config.ru:3:in `block in <main>'
  /home/redmine/.rvm/gems/ruby-1.9.3-p484/gems/rack-1.4.5/lib/rack/builder.rb:51:in `instance_eval'
  /home/redmine/.rvm/gems/ruby-1.9.3-p484/gems/rack-1.4.5/lib/rack/builder.rb:51:in `initialize'
  config.ru:1:in `new'
  config.ru:1:in `<main>'
  /home/redmine/.rvm/gems/ruby-1.9.3-p484/gems/passenger-4.0.35/helper-scripts/rack-preloader.rb:112:in `eval'
  /home/redmine/.rvm/gems/ruby-1.9.3-p484/gems/passenger-4.0.35/helper-scripts/rack-preloader.rb:112:in `preload_app'
  /home/redmine/.rvm/gems/ruby-1.9.3-p484/gems/passenger-4.0.35/helper-scripts/rack-preloader.rb:158:in `<module:App>'
  /home/redmine/.rvm/gems/ruby-1.9.3-p484/gems/passenger-4.0.35/helper-scripts/rack-preloader.rb:29:in `<module:PhusionPassenger>'
  /home/redmine/.rvm/gems/ruby-1.9.3-p484/gems/passenger-4.0.35/helper-scripts/rack-preloader.rb:28:in `<main>'
</pre>

So now website doesn't work. What is this error about? Is this some kind of a bug or am I missing something?

I'm using new RVM on Ubuntu 12.04 with ""redmine"" system user that owns everything."
15947,Redmine,Defect,"",Closed,High,Deadlock when delete issues in same time on multiple sessions,Nguyen Thinh Kha,Jean-Philippe Lang,2014-01-24 09:51,Issues,2.5.0,"","","",0,2014-01-23 11:48,2014-01-24 09:51,"",Fixed,2.3.3,"Dear team,

When we have multiple sessions try to delete issues in same times, we encounter this internal error:

> ActiveRecord::StatementInvalid (Mysql2::Error: Deadlock found when trying to get lock; try restarting transaction: SELECT `issues`.* FROM `issues` WHERE `issues`.`root_id` = 145786 AND (`issues`.`lft` >= 1 AND `issues`.`rgt` <= 2) AND (`issues`.id != 145786) ORDER BY `issues`.`lft`):

The trace:
> Started DELETE ""/issues/17669"" for 127.0.0.1 at 2014-01-23 16:34:09 +0700
Processing by IssuesController#destroy as HTML
  Parameters: {""authenticity_token""=>""tlayCB7PIEzTrauenLr7g4HoeWkjz6S43YG6tZBRQE0="", ""id""=>""17669""}
   (3.0ms)  SELECT MAX(`settings`.`updated_on`) AS max_id FROM `settings` 
  User Load (3.0ms)  SELECT `users`.* FROM `users` WHERE `users`.`type` IN ('User', 'AnonymousUser') AND `users`.`status` = 1 AND `users`.`id` = 1454 LIMIT 1
  Current user: ttanthanh (id=1454)
  Issue Load (3.0ms)  SELECT `issues`.* FROM `issues` WHERE `issues`.`id` = 17669
  Project Load (2.0ms)  SELECT `projects`.* FROM `projects` WHERE `projects`.`id` = 10 LIMIT 1
  EnabledModule Load (3.0ms)  SELECT name FROM `enabled_modules` WHERE `enabled_modules`.`project_id` = 10
   (2.0ms)  SELECT SUM(`time_entries`.`hours`) AS sum_id FROM `time_entries` WHERE (issue_id IN (17669))
  Issue Load (4.0ms)  SELECT `issues`.* FROM `issues` WHERE `issues`.`id` = 17669 LIMIT 1
   (2.0ms)  BEGIN
  Journal Load (3.0ms)  SELECT `journals`.* FROM `journals` WHERE `journals`.`journalized_id` = 17669 AND `journals`.`journalized_type` = 'Issue'
  SQL (2.0ms)  DELETE FROM `journal_details` WHERE `journal_details`.`journal_id` = 343792
  SQL (3.0ms)  DELETE FROM `journals` WHERE `journals`.`id` = 343792
  SQL (2.0ms)  DELETE FROM `time_entries` WHERE `time_entries`.`issue_id` = 17669
  SQL (2.0ms)  DELETE FROM `issue_relations` WHERE `issue_relations`.`issue_from_id` = 17669
  SQL (3.0ms)  DELETE FROM `issue_relations` WHERE `issue_relations`.`issue_to_id` = 17669
  Issue Load (2.0ms)  SELECT `lft`, `rgt`, `parent_id` FROM `issues` WHERE `issues`.`id` = 17669 LIMIT 1 FOR UPDATE
  Issue Load (725.0ms)  SELECT id FROM `issues` WHERE (`lft` >= 1) FOR UPDATE
  Issue Load (3.0ms)  SELECT `issues`.* FROM `issues` WHERE `issues`.`root_id` = 17669 AND (`issues`.`lft` >= 1 AND `issues`.`rgt` <= 2) AND (`issues`.id != 17669) ORDER BY `issues`.`lft`
  SQL (3.0ms)  UPDATE `issues` SET `lft` = (`lft` - 2) WHERE `issues`.`root_id` = 17669 AND (`lft` > 2) ORDER BY `issues`.`lft`
  SQL (2.0ms)  UPDATE `issues` SET `rgt` = (`rgt` - 2) WHERE `issues`.`root_id` = 17669 AND (`rgt` > 2) ORDER BY `issues`.`lft`
  Issue Load (4.0ms)  SELECT `issues`.* FROM `issues` WHERE `issues`.`id` = 17669 LIMIT 1
  Attachment Load (3.0ms)  SELECT `attachments`.* FROM `attachments` WHERE `attachments`.`container_id` = 17669 AND `attachments`.`container_type` = 'Issue' ORDER BY attachments.created_on ASC, attachments.id ASC
  SQL (5.0ms)  DELETE FROM `custom_values` WHERE `custom_values`.`customized_id` = 17669 AND `custom_values`.`customized_type` = 'Issue'
  SQL (2.0ms)  DELETE FROM `watchers` WHERE `watchers`.`watchable_id` = 17669 AND `watchers`.`watchable_type` = 'Issue'
  Changeset Load (10.0ms)  SELECT `changesets`.* FROM `changesets` INNER JOIN `changesets_issues` ON `changesets`.`id` = `changesets_issues`.`changeset_id` WHERE `changesets_issues`.`issue_id` = 17669 ORDER BY changesets.committed_on ASC, changesets.id ASC
  SQL (3.0ms)  DELETE FROM `issues` WHERE (`issues`.`id` = 17669 AND `issues`.`lock_version` = 1)
   (9.0ms)  COMMIT
Redirected to http://localhost:3001/projects/demoproject/issues
Completed 302 Found in 36813ms (ActiveRecord: 808.0ms)

We have two lines may be cause deadlock (I guess that)
> Issue Load (725.0ms)  SELECT id FROM `issues` WHERE (`lft` >= 1) FOR UPDATE
This query lock table and cost too much time.

> Issue Load (3.0ms)  SELECT `issues`.* FROM `issues` WHERE `issues`.`root_id` = 17669 AND (`issues`.`lft` >= 1 AND `issues`.`rgt` <= 2) AND (`issues`.id != 17669) ORDER BY `issues`.`lft`
And this query always return empty result.

Thanks for your support."
15944,Redmine,Defect,"",New,High,"Some columns in redmine should be double data type, i.e estimated_hours",Nguyen Thinh Kha,"",2014-02-05 07:57,Database,"","","","",0,2014-01-23 04:22,"","","",2.3.3,"Dear Team,

We have some problems with fields having float data type (mysql db), sometimes query is wrong.
Example:
We have an issue with estimated_hours = 1.6, when we filter in issue list with parameters:
- estimated_hours >=/is 1.6: the result is right.
- estimated_hours <= 1.6: the list doesn't contain that issue

I viewed source code, the team handled it by adding a range, but I don't think it resolve this problem.
Hope team fix it both in database and source code."
15935,Redmine,Defect,"",Closed,High,Email notifications doesn't work,Vincent Martineau,"",2014-01-25 12:27,Email notifications,"","","","",0,2014-01-22 15:17,2014-01-25 12:27,"",Invalid,2.4.2,"Hello

I have installed a new Redmine installation on a Debian Squeeze yesterday. Everything is working fine but email notification fails...
I have came across a lot of people reporting this issue but I didn't get any success to solve it.

Is there inybody at Redmine that can look into this problem? This issue prevent us from using your tool.

Here are a couple of things I tried: 

https://github.com/mikel/mail/issues/70#issuecomment-2639987
http://www.redmine.org/boards/2/topics/30670

I'm sending emails with Exim4 (using a gmail account or ElasticEmail). I can send emails from PHP from this server so I think my server isn't to blame.

I'm a newbie about Ruby or Rails and all stuffs behind redmine so please consider me as an end user.

Thank you a lot.

Regards"
15929,Redmine,Defect,"",Closed,Normal,REST API: Integer custom field validation fails when using non-string values,Victor Safronov,Jean-Philippe Lang,2014-01-25 13:08,REST API,2.5.0,"","","",0,2014-01-22 11:03,2014-01-25 13:08,"",Fixed,"","I have an issue custom field ""My field"" of integer type. This field doesn't have any additional validation rules for length and regexp.
When I try to update it's value for some issue, validation fails with message ""My field is not a number"".
I tried both variants for custom fields:
<pre>
{""issue"":{""custom_field_values"":{""12"":15}}}
{""issue"":{""custom_fields"":[{""id"":12,""value"":15}]}}
</pre>
Result is the same.
Here is the part of production.log:

<pre>
Started PUT ""/issues/788.json"" for 2a00:9700:0:10:1e6f:65ff:fe54:fb4a at Wed Jan 22 16:45:48 +0700 2014
Processing by IssuesController#update as JSON
 Parameters: {""issue""=>{""custom_field_values""=>{""12""=>15}}, ""id""=>""788""}
 Current user: vitek (id=1)
 Rendered common/error_messages.api.rsb (0.7ms)
Completed 422 Unprocessable Entity in 273.8ms (Views: 1.9ms | ActiveRecord: 24.9ms)
</pre>"
15920,Redmine,Defect,"",New,Normal,"Migrating from trac, parsing of codeblocks is too general",Bernhard Wenzel,"",2014-01-21 16:26,Importers,"","","","",0,2014-01-21 16:26,"",ä÷òAÇµÇƒÇ¢ÇÈ #15975,"","","The regular expression for start and end of codeblocks is too general.
If you have a codeblock, starting and ending in the same line, the code only sees the beginning and not the ending of the codeblock.

I think the patch will solve the problem."
15916,Redmine,Defect,"",Closed,Normal,I can not lift redmine...,Juan Cruz,"",2014-02-10 05:19,"","","","","",0,2014-01-21 00:14,2014-02-10 05:19,"",No feedback,"","the problem I have with redmine is unable to enter the login, I am entering the right credentials but will not let me, send me the error ""Redmine 500 error"". 

=============================== 

FAILSAFE ""DATE"" 
status: 500 Internal Server Error 
can not generate tempfile 'file' 

===============================
"
15908,Redmine,Defect,"",Closed,Normal,Regex email truncation not documented correctly,Duncan Robertson,"",2014-01-20 20:38,Documentation,"","","","",0,2014-01-20 12:48,2014-01-20 20:38,"","",2.4.2,"I have been unable to configure the email truncation settings using a regular expression. I am not the only one having this issue, see #11684, specifically the note: 
""
Etienne Massip wrote:
Why not simply fill the Truncate emails after one of these lines accordingly in the Administration/Settings/Incoming mails tab?

Well to be honest, I could not figure out how to get that to work using a regular expression, maybe some better documentation would provide useful for this part.""

If users are writing a patch because they can't work out how to use a built in function, then there is an issue with the documentation.

The [[RedmineReceivingEmails]] page says ""(It is also possible to allow regex to be truncated, e.g. http://www.redmine.org/issues/5864)""

I tried .* and also /.*/ to try and test if it was working at all. The whole email still got through."
15907,Redmine,Defect,"",Closed,Normal,Can't select last entry in comboboxes with Chrome 32.0.1700.76 m,Benedikt Huss,"",2014-01-25 14:17,UI,"","","","",0,2014-01-20 12:16,2014-01-25 14:17,"",Invalid,2.4.2,"I'm using Google Chrome 32.0.1700.76 m on Windows.

It is not possible to select the last entry in comboboxes. The selection is not shown, although it seems that the last entry is selected."
15906,Redmine,Patch,"",Needs feedback,Normal,Create a default forum by default,Jan from Planio www.plan.io,Jean-Baptiste Barth,2015-02-20 11:23,Forums,Candidate for next minor release,"","","",0,2014-01-20 09:35,"","","","","In my experience, new or inexperienced users find it hard to get started with the forums. This is because of the fact that it doesn't suffice to enable the module, one has to also create a first forum in the project settings.

I therefore propose this patch which adds an empty ""general"" forum when the module is activated. It uses the same mechanism that creates the project's wiki.

This way, users will see the ""Forums"" tab in their project immediately after they enabled the module."
15905,Redmine,Patch,"",Closed,Normal,Button to add new wiki page,Jan from Planio www.plan.io,"",2014-02-19 19:17,UI,"","","","",0,2014-01-20 09:30,2014-02-19 19:17,ä÷òAÇµÇƒÇ¢ÇÈ #15880,"","","It is hard for new or inexperienced users to understand how new wiki pages are created. I therefore propose to add a button for it in the top right contextual area which is consistent with most other areas of Redmine. 

The button will take users to a new page where they can specify a name and then go on to edit that page.

This feature is partly related to #15880."
15895,Redmine,Defect,"",Closed,Normal,Web application could not be started,Alex Kirillov,"",2014-01-19 09:22,"","","","","",0,2014-01-17 14:10,2014-01-19 09:22,"",Invalid,2.4.2,"After a long inactivity, I can not login to redmine
receive an error *Web application could not be started*

<pre>
/usr/lib64/ruby/gems/2.0.0/gems/passenger-4.0.18/lib/phusion_passenger/preloader_shared_helpers.rb:99:in `initialize': No such file or directory - ""/tmp/passenger.1.0.13565/generation-1/backends/preloader.20195"" (Errno::ENOENT)
	from /usr/lib64/ruby/gems/2.0.0/gems/passenger-4.0.18/lib/phusion_passenger/preloader_shared_helpers.rb:99:in `new'
	from /usr/lib64/ruby/gems/2.0.0/gems/passenger-4.0.18/lib/phusion_passenger/preloader_shared_helpers.rb:99:in `run_main_loop'
	from /usr/lib64/ruby/gems/2.0.0/gems/passenger-4.0.18/helper-scripts/rack-preloader.rb:151:in `<module:App>'
	from /usr/lib64/ruby/gems/2.0.0/gems/passenger-4.0.18/helper-scripts/rack-preloader.rb:29:in `<module:PhusionPassenger>'
	from /usr/lib64/ruby/gems/2.0.0/gems/passenger-4.0.18/helper-scripts/rack-preloader.rb:28:in `<main>'
</pre>

After restart apache i can login again

<pre>
Environment:
  Redmine version                2.4.2.stable
  Ruby version                   2.0.0-p247 (2013-06-27) [x86_64-linux]
  Rails version                  3.2.16
  Environment                    production
  Database adapter               Mysql2
</pre>
"
15891,Redmine,Defect,"",Closed,Urgent,500 Internal Server Error querying an issue,Silvia Delgado,"",2014-01-17 09:34,Issues,"","","","",0,2014-01-17 09:14,2014-01-17 09:34,"",Invalid,2.3.0,"At my company we are going to start using Redmine, but we want to load a previous historical issues to keep useful information. After trying to install a plugin import unsuccessfully all I've done is loaded directly into the issues table some ISSUES with phpmyadmin some test issues. Now, from Redmine, I can see the list of all loaded issues but when i go to see one of these issues manually loaded I get an error. The error that occurs is:

Started GET ""/redmine/issues/16"" for 127.0.0.1 at 2014-01-17 08:57:44 +0100
Processing by IssuesController#show as HTML
  Parameters: {""id""=>""16""}
  Current user: user (id=1)
  Rendered issues/_action_menu.html.erb (78.1ms)
  Rendered issues/show.html.erb within layouts/base (343.8ms)
Completed 500 Internal Server Error in 3484ms

ActionView::Template::Error (undefined method `year' for nil:NilClass):
    25: <%= render_issue_subject_with_tree(@issue) %>
    26: </div>
    27:         <p class=""author"">
    28:         <%= authoring @issue.created_on, @issue.author %>.
    29:         <% if @issue.created_on != @issue.updated_on %>
    30:         <%= l(:label_updated_time, time_tag(@issue.updated_on)).html_safe %>.
    31:         <% end %>
  app/helpers/application_helper.rb:379:in `time_tag'
  app/helpers/application_helper.rb:375:in `authoring'
  app/views/issues/show.html.erb:28:in `_app_views_issues_show_html_erb___871564060_22613880'
  app/controllers/issues_controller.rb:119:in `block (2 levels) in show'
  app/controllers/issues_controller.rb:116:in `show'

Can anyone help me out please? thank you very much"
15890,Redmine,Defect,"",Closed,Normal,rake db:migrate RAILS_ENV=production doesn't update the type feild in the repository table,Robin Polak,"",2014-02-06 19:49,Database,"","","","",0,2014-01-16 23:26,2014-01-17 02:20,"",Invalid,2.4.2,"Environment:
  Redmine version                2.4.2.stable
  Ruby version                   1.8.7-p352 (2011-06-30) [i686-linux]
  Rails version                  3.2.16
  Environment                    production
  Database adapter               PostgreSQL - 9.1.11
SCM:
  Git                            1.7.9.5
  Filesystem                     
Redmine plugins:
  notify_custom_users            0.0.6
  redmine_default_assign         0.4
  redmine_embedded               0.0.2

Upgrading Redmine from 1.4.4 to 2.4.2

1.4.4 type = Git
2.4.2 type = Repository::Git

Error from <redmine_home>/log/production.log:

Started GET ""/projects/local-lab"" for 172.16.20.202 at Thu Jan 16 22:34:09 +0400 2014
Processing by ProjectsController#show as HTML
  Parameters: {""id""=>""local-lab""}
  Current user: rpolak (id=47)
  Rendered projects/_members_box.html.erb (2.5ms)
  Rendered projects/show.html.erb within layouts/base (19.3ms)
Completed 500 Internal Server Error in 441.3ms

ActionView::Template::Error (The single-table inheritance mechanism failed to locate the subclass: 'Git'. This error is raised because the column 'type' is reserved for storing the class in case of inheritance. Please rename this column if you didn't intend it to be used for storing the inheritance class or overwrite Repository.inheritance_column to use another column for that information.):
    42:     <% end %>
    43:
    44:     <h1><%= page_header_title %></h1>
    45:
    46:     <% if display_main_menu?(@project) %>
    47:     <div id=""main-menu"">
    48:         <%= render_main_menu(@project) %>
  lib/redmine.rb:255
  lib/redmine/menu_manager.rb:199:in `call'
  lib/redmine/menu_manager.rb:199:in `allowed_node?'
  lib/redmine/menu_manager.rb:166:in `menu_items_for'
  lib/redmine/menu_manager.rb:165:in `each'
  lib/redmine/menu_manager.rb:165:in `menu_items_for'
  lib/redmine/menu_manager.rb:90:in `render_menu'
  lib/redmine/menu_manager.rb:80:in `render_main_menu'
  app/views/layouts/base.html.erb:45:in `_app_views_layouts_base_html_erb__318726304__634725268'
  app/controllers/projects_controller.rb:163:in `show'

Fix:
Apply to PostgreSQL DB:
update repositories set ""type"" = 'Repository::Git' where ""type"" = 'Git';"
15885,Redmine,Defect,"",New,Normal,Redirection of a wikipage with a %-sign seems to be broken,Remco Kl,"",2014-02-21 13:22,Wiki,"","","","",0,2014-01-16 11:40,"","","",2.4.1,"In an older verion of Redmine i created some wiki-pages with a %-sign in the title. After i updated Redmine to version 2.4.1-stable i get the following error:

Bad Request
bad URI `/projects/testproject/wiki/Blabla_Cr%C3%A8me_20%?parent=Wiki'.
WEBrick/1.3.1 (Ruby/2.0.0/2013-11-22) at rubyonrails:82

I can still open the page when i put '25' behind the %-sign in the URL:

*This breaks:* http://172.26.3.90:82/projects/testproject/wiki/Blabla_Cr%C3%A8me_20%?parent=Wiki

*This works:* http://172.26.3.90:82/projects/testproject/wiki/Blabla_Cr%C3%A8me_20%25?parent=Wiki

Can this be a URL-encoding bug in Redmine?"
15881,Redmine,Defect,"",Closed,Normal,Using Role::PermissionsAttributeCoder makes migration from 1.4 lose role permissions,David Escala,"",2015-03-09 02:37,Permissions and roles,"","","","",0,2014-01-15 22:10,2015-03-09 02:37,"",Invalid,2.4.2,"In 1.4 permissions are serialized as

<pre>
--- 
  - !ruby/sym add_project
  - !ruby/sym edit_project
</pre>

and

<pre>
scan(/:([a-z0-9_]+)/).flatten.map(&:to_sym)
</pre>

fails to load it. next thing it is saved empty."
15879,Redmine,Defect,"",Closed,Normal,Unable to create new user from email,Justas P,"",2014-01-19 09:24,Email receiving,"","","","",0,2014-01-15 20:23,2014-01-19 09:24,"",Invalid,2.3.2,"Hey guys,

Hitting this problem, any help would be appreciated:
I want to allow new users to be created when people send email to our helpdesk address. Unfortunately, this is failing with error:

MailHandler: failed to create User: [""Company can't be blank""]

We are using:
Environment:
  Redmine version                2.3.2.stable
  Ruby version                   1.9.3-p194 (2012-04-20) [x86_64-linux]
  Rails version                  3.2.13

Once again thanks for any ideas how to fix this."
15878,Redmine,Defect,"",Closed,Low,Automatic line break on a numbered list should start the same position as the text before the line break.,Thomas Steinert,"",2015-02-18 10:56,PDF export,"","","","",0,2014-01-15 16:30,2015-02-18 10:56,"",Fixed,2.3.3,"When I create a PDF for a page using numbered lists and one line is long enough to produce a line break the new line starts left of the numbers instead right of the numbers. This graphic should make this problem more clear:
<pre>
    1. texttexttext
    2. texttexttext\n
texttexttext
    3. texttexttext</pre>

It should be more like:
<pre>
    1. texttexttext
    2. texttexttext\n
       texttexttext
    3. texttexttext</pre>"
