#,ÉvÉçÉWÉFÉNÉg,ÉgÉâÉbÉJÅ[,êeÉ`ÉPÉbÉg,ÉXÉeÅ[É^ÉX,óDêÊìx,ëËñº,çÏê¨é“,íSìñé“,çXêVì˙,ÉJÉeÉSÉä,ëŒè€ÉoÅ[ÉWÉáÉì,äJénì˙,ä˙ì˙,ó\íËçHêî,êiíªó¶,çÏê¨ì˙,èIóπì˙,ä÷òAÇ∑ÇÈÉ`ÉPÉbÉg,Resolution,Affected version,ê‡ñæ
18844,Redmine,Patch,"",Closed,Normal,Japanese translation update (r13879),Go MAEDA,"",2015-01-15 14:49,Translations,"","","","",0,2015-01-15 08:42,2015-01-15 14:49,"","","",Translated label_search_open_issues_only.
18842,Redmine,Defect,"",Closed,Normal,Updating issue possible for a user without that permission,djiby thiaw,"",2015-09-11 07:53,Issues permissions,"","",2015-09-05,"",0,2015-01-15 01:33,2015-09-11 07:53,"","",2.6.1,"Hi,
For a specific user, I don't give to him the permission to edit an issue. Now in the tasks page, when he rigth clicks on an issue, the button edit is disable. The problem is that when he clicks on the issue (show issue), The button edit on top right is now enabled and he can edit the issue and save changes."
18834,Redmine,Defect,"",Closed,Normal,parent_issue_id in REST API request does not work,Nikolay Didenko,"",2015-04-10 01:57,REST API,"","","","",0,2015-01-14 07:23,2015-04-10 01:57,"",Invalid,2.6.1,"I am trying to create ticket with parent ticket.

First of all i am creating parent ticket:
<pre>
cat $TMPNAM
{
  ""issue"": {
""project_id"": ""rugion"",
""tracker_id"": 5,
""priority_id"": 6,
""subject"": ""TEST ticket"",
""description"": ""test ticket"",
""category_id"": 90,
""fixed_version_id"": 390,
""assigned_to_id"": 61,
""parent_issue_id"": ""28173"",
""custom_fields"":
[
...skipped...
]
  }
}
</pre>

curl -k -s -H ""Content-Type: application/json"" -X POST --data ""`cat ${TMPNAM}`"" -H ""X-Redmine-API-Key: ...skipped..."" https://redmine.dev.rugion.ru/issues.json

<pre>
{""issue"":{""id"":28181, ....}
</pre>

Getting this issue.id value i am creating child of this ticket like this:
<pre>
cat $TMPNAM
{
  ""issue"": {
	""project_id"": ""rugion"",
	""tracker_id"": 5,
	""priority_id"": 6,
	""subject"": ""TEST ticket 2"",
	""description"": ""Test ticket 2"",
	""category_id"": 90,
	""fixed_version_id"": 390,
	""assigned_to_id"": 61,
	""parent_issue_id"": 28181,
	""custom_fields"":
	[
	...skipped...
	]
  }
}
</pre>

curl -k -s -H ""Content-Type: application/json"" -X POST --data ""`cat ${TMPNAM}`"" -H ""X-Redmine-API-Key: ...skipped..."" https://redmine.dev.rugion.ru/issues.json

<pre>
{""issue"":{""id"":28182, ....}
</pre>

As a result i get two tickets without any relations.

I expect that ticket 28182 will be a child of ticket 28181.

PS: It was checked in versions 2.6.0 and 2.6.1."
18832,Redmine,Defect,"",Closed,Normal,Activity Stream Filter missing on right hand side due to permission,William Schey,Jean-Philippe Lang,2015-01-18 10:10,Plugin API,3.0.0,"","","",0,2015-01-13 22:53,2015-01-18 10:10,"",Fixed,2.6.1,"When adding a plugins events to the activity stream, the permission is declared as part of the acts_as_activity_provider call. Unfortunately, the Redmine::Activity. Fetcher (lib/redmine/activity/fetcher.rb) method, line 41, requires that permission be called the event type name with ""view_"" added to the front.

So, if I added the event type :dmsf_file_revision_accesses then there needs to be a permission called :view_dmsf_file_revision_accesses.

If this permission does not exist, the filter on the right hand side of the activity stream will be missing even though the permission works for the stream itself.

This does not seem to be documented anywhere and is not expected behaviour as the permission is declared as part of the acts_as_activity_provider call.

Thanks.

Regards,
Will
 "
18830,Redmine,Defect,"",New,Normal,"Workflow always ""current state"" not working",Gareth Evans,"",2015-01-14 04:21,Issues workflow,"","","","",0,2015-01-13 21:31,"","","",2.6.1,"Hi guys

I've been having an issue where when I go to edit the workflow, the ""always"" grid at the top does not show the current state, that is, all of the checkboxes are unticked.
If I tick some of them, and then save, the workflow for the selected tracker and role are updated to *only* the ones i've ticked, that is, the ones that were ticked no longer apply and the status/workflow transitions that were there are gone.

Of note, I'm using SQL server.

I am not really familiar with ruby/activerecord but I am a .net/windows developer, hence the use of sqlserver (our production SQL is replicated for redundancy so I'd prefer to use this as my dbms)
Reviewing the data in the workflow database table, the records are as I'd expect them to be - with some records having 0 for author and 0 for assignee, and others with the appropriate truthy values in those columns.
Using a SQL subselect insert, I deleted all of the records where author=0 and assignee=0 then re-inserted them, copying them from where author=1 and observed that this made no difference, that is, the data was not the problem.

The schema of the database table shows the author and assignee columns defined as smallint for me, which is not a boolean type in SQL server (this would typically be ""bit not null default 0"")

The activerecord tests for sqlserver (https://github.com/rails-sqlserver/activerecord-sqlserver-adapter/blob/master/test/cases/specific_schema_test_sqlserver.rb) have an explicit test to ensure that smallint is not treated as a boolean ala mysql, but there is no test for tinyint or bit.

I dumped the contents of the workflows array; defined as follows:
<pre>
@workflows = {}
@workflows['always'] = workflows.select {|w| !w.author && !w.assignee}
@workflows['author'] = workflows.select {|w| w.author}
@workflows['assignee'] = workflows.select {|w| w.assignee}
</pre>

with the command @<%=@workflows.to_json%>@ and observed that the always array was empty, and the author and assignee arrays contained the records where author and assignee contained falsy values.
If I change the workflows code to 
<pre>
@workflows['always'] = workflows.select {|w| w.author==0 && w.assignee==0}
@workflows['author'] = workflows.select {|w| w.author==1}
@workflows['assignee'] = workflows.select {|w| w.assignee==1}
</pre>

Then all works as expected - the always grid has the appropriate tickboxes that I would expect by default

This seems to be a boolean/casting issue with sqlserver to me, and may affect other places in the codebase, so I doubt my fix for this one screen is the correct one.

Here are my enviornment details:
<pre>
@Environment:
  Redmine version                2.6.1.stable
  Ruby version                   1.9.3-p545 (2014-02-24) [x86_64-linux]
  Rails version                  3.2.21
  Environment                    production
  Database adapter               SQLServer
SCM:
  Subversion                     1.8.5
  Mercurial                      2.0.2
  Git                            1.8.5.2
  Filesystem                     
Redmine plugins:
  redmine_inline_attach_screenshot 0.4.6
  redmine_issue_checklist        2.0.5
</pre>"
18829,Redmine,Defect,"",Closed,Normal,"Internal Error ""undefined method `name' for nil:NilClass""",Leonardo Ram?,"",2015-01-17 05:11,"","","","","",0,2015-01-13 18:22,2015-01-17 05:11,"",Invalid,2.6.1,"After upgrading to 2.6.1.stable.13876 (from svn) from 2.4.5 I started getting errors similar to this:
 
<pre>

    Processing by*  ProjectsController#settings as HTML
      Parameters: {""id""=>""alberdi-sgo-del-estero""}
      Current user: lrame (id=4)
      Rendered projects/_form.html.erb (247.5ms)
      Rendered projects/_edit.html.erb (252.8ms)
      Rendered projects/settings/_modules.html.erb (7.7ms)
      Rendered projects/settings/_members.html.erb (110.3ms)
      Rendered projects/settings/_versions.html.erb (7.1ms)
      Rendered common/_tabs.html.erb (388.7ms)
      Rendered projects/settings.html.erb within layouts/base (389.8ms)
    Completed 500 Internal Server Error in 415.1ms
     
    ActionView::Template::Error (undefined method `name' for nil:NilClass):
        33: <% end %>
        34:
        35: <div class=""contextual"">
        36: <% if @project.versions.any? %>
        37:   <%= link_to l(:label_close_versions), close_completed_project_versions_path(@project), :method => :put %>
        38: <% end %>
        39: </div>
      app/views/projects/settings/_versions.html.erb:36:in `_app_views_projects_settings__versions_html_erb__4284803287680039117_69974521564700'
      app/views/common/_tabs.html.erb:22:in `block in _app_views_common__tabs_html_erb__3923104128307704039_31947360'
      app/views/common/_tabs.html.erb:21:in `each'
      app/views/common/_tabs.html.erb:21:in `_app_views_common__tabs_html_erb__3923104128307704039_31947360'
      app/helpers/application_helper.rb:328:in `render_tabs'
      app/views/projects/settings.html.erb:3:in `_app_views_projects_settings_html_erb__2442961766712979311_32041660'

</pre>

This install is running on Ubuntu 12.04 with Ruby 2.0.0 and mysql2 adapter.

What can be happening? how can I fix it?."
18825,Redmine,Defect,"",New,Normal,WikiPage object miss included pages attachments,Adam Cecile,"",2015-01-13 14:39,Wiki,"","","","",0,2015-01-13 14:39,"","","",2.6.0,"Hello,

While working on improving PDF export I found an issue that may be related to main classes:
When using {{ include }} in the wiki page, the WikiPage object returned actually contains the right content but its attachment attributes is empty.

I was expecting a list of all attachment, from the page itself and from any page included.

Here is a dump of a few ""page attribute""

From the main page:
<pre>
##################################################################
Main_Wiki_Page
------------------------------------------------------------------
[#<Attachment id: 1682, container_id: 1106, container_type: ""WikiPage"", filename: ""hitec_logo.png"", disk_filename: ""150113133053_hitec_logo.png"", filesize: 4668, content_type: """", digest: ""d8114fb74d6cdad588f257f4d2718534"", downloads: 0, author_id: 27, created_on: ""2015-01-13 13:30:53"", description: ""Hitec logo"", disk_directory: ""2015/01"">]
------------------------------------------------------------------
#<WikiPage:0x00000006150788>
</pre>


From a page being included into Main_Wiki_Page
<pre>
##################################################################
Included_Page
------------------------------------------------------------------
[#<Attachment id: 1455, container_id: 1101, container_type: ""WikiPage"", filename: ""111.png"", disk_filename: ""141124103152_111.png"", filesize: 180513, content_type: """", digest: ""961ac9ebcbc5a5b899d295f26d842bd2"", downloads: 0, author_id: 67, created_on: ""2014-11-24 10:31:52"", description: ""1111"", disk_directory: ""2014/11"">, #<Attachment id: 1456, container_id: 1101, container_type: ""WikiPage"", filename: ""222.png"", disk_filename: ""141124103450_222.png"", filesize: 291765, content_type: """", digest: ""9c61f2a3fbc4267c5dae7ce4f13572a8"", downloads: 0, author_id: 67, created_on: ""2014-11-24 10:34:50"", description: ""222"", disk_directory: ""2014/11"">, #<Attachment id: 1457, container_id: 1101, container_type: ""WikiPage"", filename: ""333.png"", disk_filename: ""141124103520_333.png"", filesize: 403781, content_type: """", digest: ""c2190ab73ce7c42882de8836a3c6b012"", downloads: 0, author_id: 67, created_on: ""2014-11-24 10:35:20"", description: ""333"", disk_directory: ""2014/11"">, #<Attachment id: 1460, container_id: 1101, container_type: ""WikiPage"", filename: ""444.png"", disk_filename: ""141125133930_444.png"", filesize: 614140, content_type: """", digest: ""e3df881e17534253a1d9413310bc86d4"", downloads: 0, author_id: 67, created_on: ""2014-11-25 13:39:30"", description: ""444"", disk_directory: ""2014/11"">, #<Attachment id: 1461, container_id: 1101, container_type: ""WikiPage"", filename: ""555.png"", disk_filename: ""141125134219_555.png"", filesize: 1256339, content_type: """", digest: ""5f1baa59953db143202fae54dd3bc80e"", downloads: 0, author_id: 67, created_on: ""2014-11-25 13:42:19"", description: ""555"", disk_directory: ""2014/11"">, #<Attachment id: 1462, container_id: 1101, container_type: ""WikiPage"", filename: ""666.png"", disk_filename: ""141125135703_666.png"", filesize: 954793, content_type: """", digest: ""44fbbed02abf6ebe7806cda2f194fc95"", downloads: 0, author_id: 67, created_on: ""2014-11-25 13:57:03"", description: ""666"", disk_directory: ""2014/11"">]
------------------------------------------------------------------
#<WikiPage:0x00000006c6e3e0>
</pre>


The first one should return a concat of both arrays, what you think ?


I'm available for any testing during the week days (GMT+1).

Thanks in advance,

Regards, Adam"
18823,Redmine,Defect,"",New,Normal,Can't unassign user from issue when field is required,Tomasz Kowalczyk,"",2015-01-13 12:30,Issues,"","","","",0,2015-01-13 11:53,"","","",2.6.1,"I have set up a workflow, part of which is the status transition:

* Confirmed (field ""assignee"" read-only and empty) -> Assigned (field ""assignee"" required),
* Assigned -> Confirmed (same field constraints).

My idea was to restrict Assignee change only in transition *to* status Assigned. Sometimes developers take issues that are not meant to be taken. We have ""Not assigned"" project version, ""Platform"" category and tracker ""Info"", if either of them is set an issue is considered just for information (subtasks status, etc.), not to be acted upon.

The problem is that I can't unassign them and go back to status Confirmed because when I do that only status changes, Assignee remains set (field disappears after selecting Confirmed status from @<select>@). In Confirmed status I can't unassign user because field won't show up or Redmine will complain of field being read only.

I think that not unassigning user looks like a bug, but maybe I'm unaware of achieving desired result."
18821,Redmine,Defect,"",Closed,Normal,Receive_imap 993 sslv3 -> SSLError alert handshake failure,Guillaume Mar,"",2015-01-13 09:44,Email receiving,"","","","",0,2015-01-13 09:13,2015-01-13 09:44,"","","","Hello and happy new year !
i have a problem when i'm using receive_imap with redmine 2.6 on bitnami ubuntu 12 - ruby 2.0.0p598 - gem 2.3.0
i run this command:

$/opt/bitnami/apps/redmine/htdocs/bundle exec rake -f /opt/bitnami/apps/redmine/htdocs/Rakefile redmine:email:receive_imap RAILS_ENV=""production"" host=imap.my.compagny username=myuser password=mypassword port=993 ssl=1 --trace

Invoke redmine:email:receive_imap (first_time)
Invoke environment (first_time)
Execute environment
Execute redmine:email:receive_imap
rake aborted!
*OpenSSL::SSL::SSLError: SSL_connect returned=1 errno=0 state=SSLv2/v3 read server hello A: sslv3 alert handshake failure
*/opt/bitnami/ruby/lib/ruby/2.0.0/net/imap.rb:1454:in `connect'
/opt/bitnami/ruby/lib/ruby/2.0.0/net/imap.rb:1454:in `start_tls_session'
/opt/bitnami/ruby/lib/ruby/2.0.0/net/imap.rb:1047:in `initialize'
/opt/bitnami/apps/redmine/htdocs/lib/redmine/imap.rb:30:in `new'
/opt/bitnami/apps/redmine/htdocs/lib/redmine/imap.rb:30:in `check'
/opt/bitnami/apps/redmine/htdocs/lib/tasks/email.rake:130:in `block (4 levels) in <top (required)>'
/opt/bitnami/apps/redmine/htdocs/app/models/mailer.rb:367:in `with_synched_deliveries'
/opt/bitnami/apps/redmine/htdocs/lib/tasks/email.rake:129:in `block (3 levels) in <top (required)>'
/opt/bitnami/ruby/lib/ruby/gems/2.0.0/gems/rake-10.3.2/lib/rake/task.rb:240:in `call'
/opt/bitnami/ruby/lib/ruby/gems/2.0.0/gems/rake-10.3.2/lib/rake/task.rb:240:in `block in execute'
/opt/bitnami/ruby/lib/ruby/gems/2.0.0/gems/rake-10.3.2/lib/rake/task.rb:235:in `each'
/opt/bitnami/ruby/lib/ruby/gems/2.0.0/gems/rake-10.3.2/lib/rake/task.rb:235:in `execute'
/opt/bitnami/ruby/lib/ruby/gems/2.0.0/gems/rake-10.3.2/lib/rake/task.rb:179:in `block in invoke_with_call_chain'
/opt/bitnami/ruby/lib/ruby/2.0.0/monitor.rb:211:in `mon_synchronize'
/opt/bitnami/ruby/lib/ruby/gems/2.0.0/gems/rake-10.3.2/lib/rake/task.rb:172:in `invoke_with_call_chain'
/opt/bitnami/ruby/lib/ruby/gems/2.0.0/gems/rake-10.3.2/lib/rake/task.rb:165:in `invoke'
/opt/bitnami/ruby/lib/ruby/gems/2.0.0/gems/rake-10.3.2/lib/rake/application.rb:150:in `invoke_task'
/opt/bitnami/ruby/lib/ruby/gems/2.0.0/gems/rake-10.3.2/lib/rake/application.rb:106:in `block (2 levels) in top_level'
/opt/bitnami/ruby/lib/ruby/gems/2.0.0/gems/rake-10.3.2/lib/rake/application.rb:106:in `each'
/opt/bitnami/ruby/lib/ruby/gems/2.0.0/gems/rake-10.3.2/lib/rake/application.rb:106:in `block in top_level'
/opt/bitnami/ruby/lib/ruby/gems/2.0.0/gems/rake-10.3.2/lib/rake/application.rb:115:in `run_with_threads'
/opt/bitnami/ruby/lib/ruby/gems/2.0.0/gems/rake-10.3.2/lib/rake/application.rb:100:in `top_level'
/opt/bitnami/ruby/lib/ruby/gems/2.0.0/gems/rake-10.3.2/lib/rake/application.rb:78:in `block in run'
/opt/bitnami/ruby/lib/ruby/gems/2.0.0/gems/rake-10.3.2/lib/rake/application.rb:176:in `standard_exception_handling'
/opt/bitnami/ruby/lib/ruby/gems/2.0.0/gems/rake-10.3.2/lib/rake/application.rb:75:in `run'
/opt/bitnami/ruby/lib/ruby/gems/2.0.0/gems/rake-10.3.2/bin/rake:33:in `<top (required)>'
/opt/bitnami/ruby/bin/rake:23:in `load'
/opt/bitnami/ruby/bin/rake:23:in `<main>'
Tasks: TOP => redmine:email:receive_imap

I've tried to patch imap.rb to force TLS, email.rb, ssl.rb. I import CA in my operating system. But i'm stick.
Notice that my email sending works perfectly with the same email server.

I do not know where I made a mistake, if anyone can help me, thank you
Regards"
18820,Redmine,Defect,"",Closed,Normal,Alternate theme colors by issue priority in issue list is wrong,Vaclav Fiser,"",2015-02-01 10:37,Themes,"","","","",0,2015-01-13 08:14,2015-02-01 10:37,"",Invalid,2.6.0,"Hi,

We're facing issue described in #11880 for latest version 2.6.0 with custom theme installed. Unfortunately provided patch isn't compatible with this version.
Can someone please help us ? Thank you"
18819,Redmine,Patch,"",Closed,Normal,Traditional Chinese translation (to r13876),ChunChang Lo,"",2015-01-15 07:39,Translations,"","","","",0,2015-01-13 07:55,2015-01-15 07:39,"ÉRÉsÅ[å≥ #18519, ÉRÉsÅ[êÊ #18876","","","* New
** label_search_attachments_yes, label_search_attachments_no, label_search_attachments_only, label_search_open_issues_only

"
18818,Redmine,Patch,"",Closed,Normal,TimeEntry acts_as_activity_provider scope should joins(:project),Ond?ej Ezr,Jean-Philippe Lang,2015-03-08 13:23,Code cleanup/refactoring,3.0.0,"","","",0,2015-01-13 01:11,2015-02-07 10:11,"","","","TimeEntry acts_as_activity_provider scope should join project, not just preload it"
18817,Redmine,Patch,"",Closed,Normal,Sort helper undefined to_a for string,Ond?ej Ezr,Jean-Philippe Lang,2015-03-08 13:37,Code cleanup/refactoring,3.0.0,"","","",0,2015-01-13 00:22,2015-02-07 10:09,"","","",Sort helper - in new rails to_a for string is not defined
18804,Redmine,Patch,"",Closed,Normal,Default admin user not crated in Redmine 3.0,Ond?ej Ezr,Jean-Philippe Lang,2015-02-07 14:15,"","","","","",0,2015-01-12 03:05,2015-02-07 10:05,"","","","Due to protected_attributes ( why it is added if redmine implement SafeAttributes? ) default admin user is not created.
"
18794,Redmine,Patch,"",Closed,Normal,Japanese translation update (r13857),Go MAEDA,"",2015-01-15 07:40,Translations,"","","","",0,2015-01-10 03:47,2015-01-15 07:40,"","","","[translated]
* label_search_attachments_yes
* label_search_attachments_no
* label_search_attachments_only

[changed]
* label_optional_description"
18792,Redmine,Defect,"",New,Normal,wrong bar length in PDF gantt chart ,Kazmi Iwasa,"",2015-01-09 15:54,Gantt,"","","","",0,2015-01-09 15:54,"","","","","In my pdf gantt chart, some task bars which have small progress percentage are painted with wrong length.
They must have short green rectangle, but the results is long green rectangle.

In lib/redmine/helpers/gantt.rb, the green rectangle is painted here:
<pre>
if coords[:bar_progress_end]
  params[:pdf].SetY(params[:top] + 1.5)
  params[:pdf].SetX(params[:subject_width] + coords[:bar_start])
  params[:pdf].SetFillColor(90, 200, 90)
  params[:pdf].RDMCell(coords[:bar_progress_end] - coords[:bar_start], height, """", 0, 0, """", 1)
end
</pre>

If a task have small progress, @coords[:bar_progress_end]@ and @coords[:bar_start]@ may have the same value because they are rounded by this code.
<pre>
# Transforms dates into pixels witdh
coords.keys.each do |key|
  coords[key] = (coords[key] * zoom).floor
end
</pre>

If @coords[:bar_progress_end] - coords[:bar_start]@ was zero, RDMCell() paints long rectangle stretched to the most right side.

Environment:
  Redmine version                2.5.2.stable
  Ruby version                   1.9.3-p484 (2013-11-22) [x86_64-linux]
  Rails version                  3.2.19
  Environment                    production
  Database adapter               Mysql2"
18789,Redmine,Patch,"",Closed,Normal,UI tests and capybara version,Ond?ej Ezr,Jean-Philippe Lang,2015-01-10 22:12,Code cleanup/refactoring,2.6.1,"","","",0,2015-01-09 11:21,2015-01-10 22:12,"","","","I was about to try unlock capybara version - if it would not break some tests.

I discovered, that UI tests does not work in redmine 3.0 ( contains old find_by fetchers ).
In context menu tests there is a time dependend error - the ajax may be triggered after Watcher.count is - on my machine usually does.

But capybara version unlock has no effect, so I post capybara unlock in second patch, if there is no reason to lock capybara, please unlock it, I use rspec for my tests and I can not update it to new version due to this lock. :("
18788,Redmine,Defect,"",Closed,Normal,Not all columns are saved after their reordering in a custom query,Karel Pi?man,"",2015-01-10 22:22,Issues,"","","","",0,2015-01-09 11:10,2015-01-10 22:22,éüÇÃÉ`ÉPÉbÉgÇ∆èdï° #18777,Duplicate,2.6.0,"When I edit a custom query the way that I move a selected column up, the columns below the selected column are removed from the query as a result.

When the query is being saved it is visible that - by a javascript code probably - only the columns above the moved columns are selected(step3.png).

+Example:+

*1. The original state*

!before.png!

*2. Edit the query*

!step1.png!

*3. Move the last column _Author_ up*

!step2.png!

*4. Save the edited query*

!step3.png!

*5. The result*

!after.png!"
18787,Redmine,Defect,"",Closed,High,link to attachement with space in file name in Markdown Wiki,Hans Ginzel,"",2015-12-10 19:49,Text formatting,"","","","",0,2015-01-09 10:13,2015-01-09 22:19,"",Wont fix,2.6.0,"Please, consider nonalphanumeric chars in file names. E.g. `![alt](Attachement with spaces.png)`."
18786,Redmine,Defect,"",Closed,Normal,Cant display Repository when the git repository is greater than 200MB,Nile Jiang,"",2015-01-09 08:38,SCM,"","","","",0,2015-01-09 06:34,2015-01-09 06:55,"",Invalid,2.5.3,"Hi,
My Redmine is working well, I want to integrate it with my Gitlab server. I clone the git repository from gitlab server and add it to the project. I found that if my git repository is smaller than 200MB, it can be displayed normally when clicking Repository, but if it is greater than 200MB, the repository can't be displayed after a long response. Does anyone know how to fix it? Where is the limitation for 200MB?
Here is my environment information:
Environment:
  Redmine version                2.5.3.stable
  Ruby version                   2.1.5-p273 (2014-11-13) [x86_64-linux]
  Rails version                  3.2.19
  Environment                    production
  Database adapter               Mysql2
SCM:
  Subversion                     1.6.11
  Bazaar                         2.3.3
  Git                            2.0.0
  Filesystem                     
Redmine plugins:
  redmine_charts2                0.2.1
  redmine_graphs                 0.1.0
  redmine_image_clipboard_paste  1.0.0

Here is the error in production.log.
Started GET ""/projects/projectname/repository/repositoryname"" for 192.168.13.34 at 2015-01-08 23:06:14 +0800
Processing by RepositoriesController#show as HTML
  Parameters: {""id""=>""projectname"", ""repository_id""=>""repositoryname""}
  Current user: nile (id=354)
Completed   in 57392.0ms
Connecting to database specified by database.yml
Starting Charts Plugin for RedMine
Creating scope :system. Overwriting existing method Enumeration.system.
Creating scope :sorted. Overwriting existing method Group.sorted.
Creating scope :sorted. Overwriting existing method User.sorted.
Started GET ""/projects/projectname/repository/repositoryname"" for 192.168.13.34 at 2015-01-08 23:07:17 +0800
Processing by RepositoriesController#show as HTML
  Parameters: {""id""=>""projectname"", ""repository_id""=>""repositoryname""}
  Current user: nile (id=354)
  Rendered common/error.html.erb within layouts/base (4.2ms)
Completed 404 Not Found in 665.0ms (Views: 199.1ms | ActiveRecord: 31.6ms)
Started GET ""/"" for 192.168.241.28 at 2015-01-08 23:08:01 +0800
Processing by WelcomeController#index as */*
  Current user: anonymous
Redirected to http://192.168.241.28:3000/login?back_url=http%3A%2F%2F192.168.241.28%3A3000%2F
Filter chain halted as :check_if_login_required rendered or redirected
Completed 302 Found in 59.4ms (ActiveRecord: 3.4ms)"
