#,ÉvÉçÉWÉFÉNÉg,ÉgÉâÉbÉJÅ[,êeÉ`ÉPÉbÉg,ÉXÉeÅ[É^ÉX,óDêÊìx,ëËñº,çÏê¨é“,íSìñé“,çXêVì˙,ÉJÉeÉSÉä,ëŒè€ÉoÅ[ÉWÉáÉì,äJénì˙,ä˙ì˙,ó\íËçHêî,êiíªó¶,çÏê¨ì˙,èIóπì˙,ä÷òAÇ∑ÇÈÉ`ÉPÉbÉg,Resolution,Affected version,ê‡ñæ
16355,Redmine,Defect,"",Closed,Urgent,rake task is not working (redmine:email:receive_imap),Bharath Jeeva,"",2014-03-14 12:53,"","","","","",0,2014-03-14 12:33,2014-03-14 12:53,"",Invalid,2.4.2,"when i execute rake command, am getting error as below

# rake -f /opt/redmine-2.4.2-0/apps/redmine/htdocs/Rakefile redmine:email:receive_imap RAILS_ENV=""production""
host = mail.mycompany.com username=redmine@mail.mycompany.com password=redmine

----------------
rake aborted!
cannot load such file -- bundler/setup
/usr/local/lib/ruby/site_ruby/2.1.0/rubygems/core_ext/kernel_require.rb:55:in `require'
/usr/local/lib/ruby/site_ruby/2.1.0/rubygems/core_ext/kernel_require.rb:55:in `require'
/opt/redmine-2.4.2-0/apps/redmine/htdocs/config/boot.rb:6:in `<top (required)>'
/usr/local/lib/ruby/site_ruby/2.1.0/rubygems/core_ext/kernel_require.rb:55:in `require'
/usr/local/lib/ruby/site_ruby/2.1.0/rubygems/core_ext/kernel_require.rb:55:in `require'
/opt/redmine-2.4.2-0/apps/redmine/htdocs/config/application.rb:1:in `<top (required)>'
/usr/local/lib/ruby/site_ruby/2.1.0/rubygems/core_ext/kernel_require.rb:55:in `require'
/usr/local/lib/ruby/site_ruby/2.1.0/rubygems/core_ext/kernel_require.rb:55:in `require'
/opt/redmine-2.4.2-0/apps/redmine/htdocs/Rakefile:5:in `<top (required)>'
/usr/local/lib/ruby/gems/2.1.0/gems/rake-10.1.1/lib/rake/rake_module.rb:25:in `load'
/usr/local/lib/ruby/gems/2.1.0/gems/rake-10.1.1/lib/rake/rake_module.rb:25:in `load_rakefile'
/usr/local/lib/ruby/gems/2.1.0/gems/rake-10.1.1/lib/rake/application.rb:637:in `raw_load_rakefile'
/usr/local/lib/ruby/gems/2.1.0/gems/rake-10.1.1/lib/rake/application.rb:94:in `block in load_rakefile'
/usr/local/lib/ruby/gems/2.1.0/gems/rake-10.1.1/lib/rake/application.rb:165:in `standard_exception_handling'
/usr/local/lib/ruby/gems/2.1.0/gems/rake-10.1.1/lib/rake/application.rb:93:in `load_rakefile'
/usr/local/lib/ruby/gems/2.1.0/gems/rake-10.1.1/lib/rake/application.rb:77:in `block in run'
/usr/local/lib/ruby/gems/2.1.0/gems/rake-10.1.1/lib/rake/application.rb:165:in `standard_exception_handling'
/usr/local/lib/ruby/gems/2.1.0/gems/rake-10.1.1/lib/rake/application.rb:75:in `run'
/usr/local/lib/ruby/gems/2.1.0/gems/rake-10.1.1/bin/rake:33:in `<top (required)>'
/usr/local/bin/rake:23:in `load'

--------------------
[root@linux redmine]# which rake
/usr/local/bin/rake
[root@linux redmine]# rake -V
rake, version 10.1.1

--------------
Environment:
  Redmine version                2.4.2.stable
  Ruby version                   1.9.3-p484 (2013-11-22) [i686-linux]
  Rails version                  3.2.16
  Environment                    production
  Database adapter               Mysql2
SCM:
  Subversion                     1.8.4
  Git                            1.8.3
  Filesystem                     
Redmine plugins:
  no plugin installed


pls advice how to proceed .... you still need any more details to help.
thanks.
"
16353,Redmine,Defect,"",Closed,Normal,Regexp bug in JournalsController regexp handling when quoting existing journal entries,Stephane Lapie,Jean-Philippe Lang,2014-03-29 15:41,Issues,2.5.1,"","","",0,2014-03-14 11:12,2014-03-29 15:41,"",Fixed,2.3.1,"I have stumbled upon a very nasty bug with journal entries quoting, when a user writes an entry with a ""pre"" tag but forgets to put a proper ""/pre"" tag.

When trying to quote such an entry where a ""pre"" tag is not closed properly, the regexp engine can go haywire (process stuck in gsub() forever, CPU usage 100%, if it happens with all threads of an existing instance, the whole Redmine instance becomes unusable until the process finishes/is terminated) with cases where a lot of whitespaces/tabs/newlines are present.

Upon stumbling on that bug, and killing the affected Rails processes, I got the following trace :
<pre>
Completed 500 Internal Server Error in 7016997ms
SignalException (SIGTERM):
  app/controllers/journals_controller.rb:69:in `gsub'
  app/controllers/journals_controller.rb:69:in `new'
</pre>
Which allowed me to narrow it down the code where ""pre"" blocks are replaced with ""[...]"".

Studying the ruby regular expression spec (http://www.tutorialspoint.com/ruby/ruby_regular_expressions.htm) it seems the following expression <pre>%r{<pre>((.|\s)*?)</pre>}m</pre> has redundant elements : a ""dot"" is supposed to match anything including newlines, when the regexp has the 'm' flag active, so there is no purpose in having a ""or"" match with whitespaces.

I tried the following fix on my side (basically, removing the redundant ""or \s"" check and sticking with ""."" and the 'm' flag) :
<pre><code class=""diff"">
--- /usr/local/share/redmine/app/controllers/journals_controller.rb	2013-05-02 00:15:29.000000000 +0900
+++ /tmp/journals_controller.rb	2014-03-14 18:35:24.498448622 +0900
@@ -66,7 +66,7 @@
       text = @issue.description
     end
     # Replaces pre blocks with [...]
-    text = text.to_s.strip.gsub(%r{<pre>((.|\s)*?)</pre>}m, '[...]')
+    text = text.to_s.strip.gsub(%r{<pre>(.*?)</pre>}m, '[...]')
     @content = ""#{ll(Setting.default_language, :text_user_wrote, user)}\n> ""
     @content << text.gsub(/(\r?\n|\r\n?)/, ""\n> "") + ""\n\n""
   rescue ActiveRecord::RecordNotFound
</code></pre>
and it seems to fix the issue.

How to reproduce/check (it ""works"" in every case, as in, it WILL eventually end, as it is not an infinite loop, but the execution time varies greatly) :

This works (obviously) :
<pre>
$ time ruby -e 'print ""<pre>  lalala       \tlalala</pre>"".gsub(%r{<pre>((.|\s)*?)</pre>}m, '""'[...]'""')' 
[...]
real	0m0.015s
user	0m0.011s
sys	0m0.004s
$ time ruby -e 'print ""<pre>  lalala       \tlalala\n     lalala\r\n   lala\r    \n        lalalla \t\n</pre>"".gsub(%r{<pre>((.|\s)*?)</pre>}m, '""'[...]'""')' 
[...]
real	0m0.018s
user	0m0.014s
sys	0m0.005s
</pre>

I apologize in advance for the display break, but there is no way I can provide proper sample code for this problem otherwise... (I hope this does not trigger anything weird by writing it in the description, if this has not been fixed in latest versions...)

These take more and more time as you add more characters, rendering a whole running ruby process unusable :
<pre>
# Starting with 20 characters, mixing spaces and alphabetic
$ time ruby -e 'print ""<pre>  lalala       "".gsub(%r{<pre>((.|\s)*?)</pre>}m, '""'[...]'""')' 
<pre>  lalala       
real	0m0.069s
user	0m0.007s
sys	0m0.004s
# Adding 7 more characters (total : 27)
$ time ruby -e 'print ""<pre>  lalala       \tlalalal"".gsub(%r{<pre>((.|\s)*?)</pre>}m, '""'[...]'""')' 
<pre>  lalala       	lalalal
real	0m0.018s
user	0m0.013s
sys	0m0.008s
# Adding 14 more characters (total : 41)
$ time ruby -e 'print ""<pre>  lalala        \tlalala\n     lalala\r\n"".gsub(%r{<pre>((.|\s)*?)</pre>}m, '""'[...]'""')' 
<pre>  lalala        	lalala
     lalala

real	0m0.080s
user	0m0.080s
sys	0m0.001s
# Adding 3 more characters (total : 44)
$ time ruby -e 'print ""<pre>  lalala        \tlalala\n     lalala\r\n   "".gsub(%r{<pre>((.|\s)*?)</pre>}m, '""'[...]'""')' 
<pre>  lalala        	lalala
     lalala
   
real	0m0.349s
user	0m0.344s
sys	0m0.004s
# Adding 4 more characters (total : 48)
$ time ruby -e 'print ""<pre>  lalala        \tlalala\n     lalala\r\n   lala"".gsub(%r{<pre>((.|\s)*?)</pre>}m, '""'[...]'""')' 
<pre>  lalala        	lalala
     lalala
   lala
real	0m1.010s
user	0m1.009s
sys	0m0.001s
# Adding 5 more characters (total : 53)
$ time ruby -e 'print ""<pre>  lalala       \tlalala\n     lalala\r\n   lala\r    "".gsub(%r{<pre>((.|\s)*?)</pre>}m, '""'[...]'""')' 
<pre>  lalala       	lalala
     lalala
    ala
real	0m5.213s
user	0m5.208s
sys	0m0.001s
# Adding 5 more characters (total : 58)
$ time ruby -e 'print ""<pre>  lalala       \tlalala\n     lalala\r\n   lala\r    \n    "".gsub(%r{<pre>((.|\s)*?)</pre>}m, '""'[...]'""')'
<pre>  lalala       	lalala
     lalala
    ala
    
real	2m36.084s
user	2m36.021s
sys	0m0.028s
</pre>
...And it only gets worse from there.

This works, and ends instantly :
<pre>
$ time ruby -e 'print ""<pre>  lalala       \tlalala\n     lalala\r\n   lala\r    \n        lalalla \t\n"".gsub(%r{<pre>(.*?)</pre>}m, '""'[...]'""')' 
<pre>  lalala       	lalala
     lalala
    ala
        lalalla 	

real	0m0.014s
user	0m0.014s
sys	0m0.001s
$ time ruby -e 'print ""<pre>  lalala       \tlalala\n     lalala\r\n   lala\r    \n        lalalla \t\n</pre>"".gsub(%r{<pre>(.*?)</pre>}m, '""'[...]'""')' 
[...]
real	0m0.018s
user	0m0.014s
sys	0m0.004s
</pre>"
16346,Redmine,Defect,"",Closed,Normal,Unable to configure email on http://192.168.1.88:3001/redmine,Nirmal Tailor,"",2014-03-14 05:01,Email receiving,"","","","",0,2014-03-13 16:24,2014-03-13 22:02,"",Invalid,"","Hello,

Can anyone help to configure email on localhost which is working on IP. 

http://192.168.1.88:3001/redmine this is complete URL where my redmine is working.

default:
  # Outgoing emails configuration (see examples above)
  email_delivery:
    delivery_method: :smtp
    smtp_settings:
      #tls: true
      #enable_starttls_auto: true
      #openssl_verify_mode: 'none'
      address: ""192.168.1.88:3001""
      port: 25
      domain: ""domain.com""
      #authentication: :plain
      #user_name: ""email.test@gmail.com"" 
      #password: ""email123""

Please help.

Thanks,
Nirmal Tailor"
16339,Redmine,Defect,"",New,Normal,Email notification of author does not work,Sebastian Mehner,"",2014-03-13 11:57,Email notifications,"","","","",0,2014-03-13 11:57,"","","","","I'm running Redmine 2.3.2.stable.12119

Some users have set the following preferences for mail notification:
* Only for things I watch or I'm involved in
* I don't want to be notified of changes that I make myself -> Deactivated (so they explicitly want to be notified about changes they make themselves)

The expected behaviour is, the author of an issue is receiving a notification the moment he is creating the issue or every time he/she is updating the issue.
Unfortunately this is not working for my Redmine. Regardless of the setting (no_self_notified), users never receive a notification for the changes they make themselves. It's also not working for watchers and assigned users, I got the impression that the setting is simply ignored.


Maybe I'm wrong and I'm expecting a different behaviour than provided by Redmine. I would appreciate any help."
16338,Redmine,Defect,"",Closed,Normal,Can't choose an issue of a different project when updating time entries,Bernhard Kraft,Jean-Philippe Lang,2014-03-29 15:37,Time tracking,2.5.1,"","","",0,2014-03-13 11:09,2014-03-29 15:37,"",Fixed,2.5.0,"When changing a ticket ID of a time tracker entry an error message about invalid ticket (""Ticket ist nicht g?ltig"") show up.

Altough the correct ticket title gets shown.

Steps to reproduce:
1. Create a time tracker entry for some ticket
2. Use the ""My page"" view to edit the created time tracker entry
3. Change the ticket id to another valid ticket

Screenshot attached"
16336,Redmine,Patch,"",Closed,Normal,Russian translation (r12850),Kirill Bezrukov (RedmineUP),"",2014-03-13 14:27,Translations,2.5.1,"","","",0,2014-03-13 09:56,2014-03-13 14:27,"","","","<pre>
label_custom_field_select_type: ÑBÑçÑqÑuÑÇÑyÑÑÑu ÑÑÑyÑÅ ÑÄÑqÑåÑuÑ{ÑÑÑp ÑtÑ|Ñë Ñ{ÑÄÑÑÑÄÑÇÑÄÑsÑÄ ÑqÑÖÑtÑuÑÑ ÑÉÑÄÑxÑtÑpÑ~ÑÄ Ñ~ÑpÑÉÑÑÑÇÑpÑyÑrÑpÑuÑ}ÑÄÑu ÑÅÑÄÑ|Ñu
</pre>"
16335,Redmine,Defect,"",Closed,Normal,exporting issue as pdf --> text out of box,Felix Muster,"",2014-11-19 08:45,PDF export,"","","","",0,2014-03-13 09:44,2014-11-19 08:45,ä÷òAÇµÇƒÇ¢ÇÈ #14466,"",2.5.0,"Hello,

I had the problem that long issue text pass over the box when I export an issue as pdf.

Applying Patch #14466 solved the problem.

But now I (still?) have the following problem:
When I want to export very! long issue text.
The text is totally out of box and an empty box is shown on the next page.

Look attachment:
issue 554 is exported correctly
issue 555 is exported incorrectly

Thank you"
16334,Redmine,Patch,"",Closed,Normal,Korean Translation,Toshi MARUYAMA,"",2014-03-13 14:26,Translations,2.5.1,"","","",0,2014-03-13 09:21,2014-03-13 14:26,"","","",https://github.com/redmine/redmine/pull/30
16329,Redmine,Defect,"",New,Normal,right click on an issue ignore fields permissions,Maxime Vez,"",2014-05-26 07:59,Issues,"","","","",0,2014-03-13 06:04,"","","",2.5.0,"From the issues list view, a right click on an issue let me change the tracker type of this issue, whereas when editing this issue I have no choice to change this Tracker type.

the latter behavior is conform to the *field permissions* I set up. I don't want people being able to change the type of tracker, it's a very big risk of loosing data."
16321,Redmine,Defect,"",Closed,Normal,"Custom Fields with ""Link values to URL"" set are displayed as escaped html in email",Todd Hambley,Jean-Philippe Lang,2014-03-17 09:29,Email notifications,2.5.1,"","","",0,2014-03-12 03:59,2014-03-17 09:29,"",Fixed,2.5.0,"It looks like the function formatted_value in source:/trunk/lib/redmine/field_format.rb accepts a parameter html, but never uses it.  Custom fields with a url pattern present are always returned as links.


Example Custom Field ""External Link"":

Format: Integer
Name: External Link
Link values to URL: @https://support.example.com/tasks/%value%@

Display in notification email:

<pre>External Link: <a href=""https://support.example.com/tasks/26215"">26215</a></pre>


Environment:
<pre>
  Redmine version                2.5.0.stable.12954
  Ruby version                   1.9.3-p448 (2013-06-27) [i686-linux]
  Rails version                  3.2.17
  Environment                    production
  Database adapter               Mysql2
</pre>"
16320,Redmine,Patch,"",Closed,Normal,Turkish typo fix,Toshi MARUYAMA,"",2014-03-12 02:53,Translations,2.5.1,"","","",0,2014-03-12 01:09,2014-03-12 02:53,"","","","https://github.com/redmine/redmine/pull/29

<pre><code class=""diff"">
diff --git a/config/locales/tr.yml b/config/locales/tr.yml
index 747f8e1..bad30d5 100644
--- a/config/locales/tr.yml
+++ b/config/locales/tr.yml
@@ -357,7 +357,7 @@ tr:
   label_tracker_new: Yeni i? tipi
   label_workflow: ?? ak???
   label_issue_status: ?? durumu
-  label_issue_status_plural: ?? durumular?
+  label_issue_status_plural: ?? durumlar?
   label_issue_status_new: Yeni durum
   label_issue_category: ?? kategorisi
   label_issue_category_plural: ?? kategorileri
</code></pre>"
16319,Redmine,Patch,"",Closed,Normal,Random crash when using custom fields,Felix Sch?fer,Jean-Philippe Lang,2014-03-29 15:38,Code cleanup/refactoring,2.5.1,"","","",0,2014-03-11 15:55,2014-03-29 15:38,"","","","We (""Planio"":https://plan.io) have seen several random crashes when using custom fields and have narrowed the problem to the usage of @super@ to access attribute setters and getters in ActiveRecord models. According the the ""@ActiveRecord@ docs"":http://api.rubyonrails.org/classes/ActiveRecord/Base.html#class-ActiveRecord::Base-label-Overwriting+default+accessors, the preferred way to set and get a value from within a custom setter and getter is to use @read_attribute@ and @write_attribute@."
16314,Redmine,Patch,"",New,Normal,Redirect back is overheated,Anton Orel,Jean-Philippe Lang,2014-04-04 10:05,"","","","","",0,2014-03-11 14:09,"","","","","Take a look at these code lines:

source:trunk/app/controllers/application_controller.rb@13036#L368
It is not used at all.

source:trunk/app/controllers/application_controller.rb@13036#L399
It uses same functionality that method above (relies on HTTP_REFERER).

source:trunk/app/helpers/application_helper.rb@13036#L1100
It could be replaced with `helper_method :back_url`.

source:trunk/app/controllers/application_controller.rb@13036#L390
This condition is never satisfied. I did not find an usage.
"
16313,Redmine,Patch,"",Closed,Normal,Allow to link to an anchor of the current wikipage,Holger Just,Go MAEDA,2018-06-06 06:07,Text formatting,4.0.0,"","","",0,2014-03-11 13:39,2018-06-06 06:07,ä÷òAÇµÇƒÇ¢ÇÈ #17455,"","","Currently, it is not possible to link to an anchor of the current wiki page without having to also mention the name of the current wiki page in the link. This becomes tedious quickly if there are many such links. Should the wiki page later be moved, these inline links become quickly obsolete.

The attached patch which we developed for one of our customers at ""Planio"":https://plan.io adds the possibility to link directly to an anchor using the following syntax:

* simple link: @[[#Anchor]]@
* link with custom text: @[[#Anchor|Link Text]]@"
16303,Redmine,Defect,"",New,High,Start and End dates get reset during update of issue and issues children,Jason Wall,"",2014-03-11 01:04,Issues,"","","","",0,2014-03-11 01:04,"","","",2.2.3,""
16302,Redmine,Defect,"",Closed,Normal,Custom Fields settings broken when removing a plugin,Darth Vader,"",2014-07-20 05:34,Custom fields,"","","","",0,2014-03-10 20:56,2014-03-15 12:27,"",Wont fix,2.5.0,"In the new custom fields implementation, if a plugin has its own type of custom field and a custom field was created, the custom field settings page fails to load:
<pre>
Completed 500 Internal Server Error in 123.0ms

ActiveRecord::SubclassNotFound (The single-table inheritance mechanism failed to locate the subclass: 'DmsfFileRevisionCustomField'. This error is raised because the column 'type' is reserved for storing the class in case of inheritance. Please rename this column if you didn't intend it to be used for storing the inheritance class or overwrite CustomField.inheritance_column to use another column for that information.):
  app/controllers/custom_fields_controller.rb:29:in `block (2 levels) in index'
  app/controllers/custom_fields_controller.rb:27:in `index'
</pre>"
