#,ÉvÉçÉWÉFÉNÉg,ÉgÉâÉbÉJÅ[,êeÉ`ÉPÉbÉg,ÉXÉeÅ[É^ÉX,óDêÊìx,ëËñº,çÏê¨é“,íSìñé“,çXêVì˙,ÉJÉeÉSÉä,ëŒè€ÉoÅ[ÉWÉáÉì,äJénì˙,ä˙ì˙,ó\íËçHêî,êiíªó¶,çÏê¨ì˙,èIóπì˙,ä÷òAÇ∑ÇÈÉ`ÉPÉbÉg,Resolution,Affected version,ê‡ñæ
19323,Redmine,Defect,"",Closed,Normal,"Incorrect links generated in emails if host setup uses other port ("":"" symbol)",Eugene B,Jean-Philippe Lang,2015-03-14 16:02,Email notifications,3.0.1,"","","",0,2015-03-10 13:02,2015-03-14 16:02,"ä÷òAÇµÇƒÇ¢ÇÈ #20192, éüÇÃÉ`ÉPÉbÉgÇ™èdï° #19611",Fixed,3.0.0,"We were using 2.4.1 Bitnami installation for about a year with no problems. After 3.0.0 release we have switched to this new version to be sure we are using current Redmine branch, and our installation is not so outdated. We are using Bitnami 3.0.0 installer for windows platforms.

We have found a problem, that email links to task, that redmine provides within email body are broken. Our Redmine installation is availble on the address: http://10.0.0.1:81/redmine/ and according to this, at redmine settings, host is set as ""10.0.0.1:81/redmine/""

But at the e-mail, link is the following: ""http://10.0.0.1/issues/2460"" while it should be ""http://10.0.0.1:81/redmine/issues/2460"" we have double checked, and we have found, that after "":"" symbol at the host line, the rest is cut off and not included at the hyperlink.

When host setting was ""10.0.0.1/redmine"" the hyptrlink was ""http://10.0.0.1/redmine/issues/2460"" the only missing thing was the port. after we set host again with port, we got the link ""http://10.0.0.1/issues/2460"" again. So it seems redmine ignores the rest of the host address string after "":"" symbol."
19322,Redmine,Patch,"",Closed,Normal,Allow to ignore auto reply messages from Exchange server,Sebastian Paluch,Jean-Philippe Lang,2015-04-06 16:38,Email receiving,3.0.1,"","","",0,2015-03-10 12:32,2015-03-14 16:01,ä÷òAÇµÇƒÇ¢ÇÈ #19558,"","","The patch modifies one of the ignored header to ignore also auto reply massages from Exchange with default configuration.

"
19321,Redmine,Defect,"",Closed,Normal,"MinGW thin and puma: non ASCII wiki page causes ""Internal server error""",Eugene B,"",2015-10-28 17:44,Wiki,"","","","",0,2015-03-10 11:37,2015-03-25 22:06,"ä÷òAÇµÇƒÇ¢ÇÈ #19374, éüÇÃÉ`ÉPÉbÉgÇ™èdï° #19609, éüÇÃÉ`ÉPÉbÉgÇ™èdï° #19978",Wont fix,3.0.0,"We were using 2.4.1 Bitnami installation for about a year with no problems. After 3.0.0 release we have switched to this new version to be sure we are using current Redmine branch, and our installation is not so outdated. We are using Bitnami 3.0.0 installer for windows platforms.

We have found a problem, that if a wiki page contains russian word ""ÑIÑ~ÑÜÑÄÑÇÑ}ÑpÑàÑyÑë"" (tranlation: Information) written with capital letter only! If this word is present in wiki page name (no matter if it is first word in wiki page name or it will be one of the next words) it will lead to ""Internal server error"" while trying to access a page.

For example:
""ÑRÑÅÑÇÑpÑrÑÄÑâÑ~ÑpÑë ÑyÑ~ÑÜÑÄÑÇÑ}ÑpÑàÑyÑë"" - this wiki page name opens normal
""ÑRÑÅÑÇÑpÑrÑÄÑâÑ~ÑpÑë ÑIÑ~ÑÜÑÄÑÇÑ}ÑpÑàÑyÑë"" - this wiki page name will lead to ""Internal server error"" error message

""ÑyÑ~ÑÜÑÄÑÇÑ}ÑpÑàÑyÑë ÑÅÑÄ ÑÖÑâÑuÑÑÑ~ÑçÑ} ÑxÑpÑÅÑyÑÉÑëÑ} ÑÑÑÇÑuÑ{ÑuÑÇÑÄÑr Ñ{ÑÄÑ~ÑÑÑuÑzÑ~ÑuÑÇÑ~ÑçÑá Ñ|ÑyÑ~ÑyÑz"" - this wiki page name opens normal
""ÑIÑ~ÑÜÑÄÑÇÑ}ÑpÑàÑyÑë ÑÅÑÄ ÑÖÑâÑuÑÑÑ~ÑçÑ} ÑxÑpÑÅÑyÑÉÑëÑ} ÑÑÑÇÑuÑ{ÑuÑÇÑÄÑr Ñ{ÑÄÑ~ÑÑÑuÑzÑ~ÑuÑÇÑ~ÑçÑá Ñ|ÑyÑ~ÑyÑz"" - this wiki page name will lead to ""Internal server error"" error message

All other wiki pages, tasks, everyting works correct. We have run migration two times:
this way
rake db:migrate RAILS_ENV=production
and this way:
set RAILS_ENV=production
rake db:migrate

migration reports no errors.

Later we noticed, that actually a broken page exists, and we can open it by changing letter ""ÑI"" from capital to ""Ñy"" at the browser address line. We had so far only 5 problem pages, and we renamed them all to use small ""Ñy"" letter at the wiki page name. This is of course a workaround, and problem exists.

To confirm error, we have installed clean Redmine 3.0.0 instance from bitname at another PC and tried to make a wiki page there using ""ÑIÑ~ÑÜÑÄÑÇÑ}ÑpÑàÑyÑë"" word, mistake is the same. So I think its not a DB migration error, its most likely error in Redmine itself (or probably some conflict with software that bitnami intaller uses)

"
19320,Redmine,Defect,"",Closed,Normal,Spent time (last 7 days) in My page not updated,Ga?tan Dardy,Jean-Philippe Lang,2015-03-14 16:00,My page,3.0.1,"","","",0,2015-03-10 11:25,2015-03-14 16:00,"",Fixed,3.0.0,"When adding spent time for a task, the area Spent Time in My Page is not updated (new line not shown).
However, using the link in order to show the full list displays the right informations.
Maybe only the widget is concerned.

Best regards"
19317,Redmine,Defect,"",Closed,Normal,"redmine_2.4.6+ruby1.8.7+agile_1.3.8  incompatible ,some 500 internal errors ",yankun wu,"",2015-03-10 05:09,Plugin API,"","","","",0,2015-03-10 04:52,2015-03-10 05:09,"",Invalid,2.4.6,"I had installed redmine_2.4.6 with ruby1.8.7 under ubuntu 12.04.
Then we add agile_1.3.8 ,something goes wrong here !
when use ruby 1.8.7 ,go with 
ruby redmine-2.4.6/script/rails server thin -e production -d 
it works,but when click on agile borad ,then 500 internal errors .
log:

<pre>
*Started GET ""/settings/plugin/redmine_agile"" for 192.168.4.100 at Tue Mar 10 10:48:52 +0800 2015
Processing by SettingsController#plugin as HTML
  Parameters: {""id""=>""redmine_agile""}
  ^[[1m^[[36m (0.1ms)^[[0m  ^[[1mSELECT MAX(`settings`.`updated_on`) AS max_id FROM `settings` ^[[0m
  ^[[1m^[[35mUser Load (0.2ms)^[[0m  SELECT `users`.* FROM `users` WHERE `users`.`type` IN ('User', 'AnonymousUser') AND `users`.`status` = 1 AND `users`.`id` = ? LIMIT 1  [[""id"", 1]]
  Current user: admin (id=1)
  Rendered plugins/redmine_agile/app/views/settings/agile/_general.html.erb (3.6ms)
  Rendered settings/plugin.html.erb within layouts/admin (5.3ms)
Completed 500 Internal Server Error in 11.1ms

ActionView::Template::Error (interning empty string):
    6: ^M
    7: <p>^M
    8:   <label><%= l(:label_agile_board_default_fields) %></label>^M
    9:   <%= select_tag 'settings[default_columns]', options_for_select(AgileQuery.new(:column_names => RedmineAgile.default_columns).available_columns.collect{|column| [column.caption, column.name]}, RedmineAgile.default_columns), :multiple => true, :include_blank => true, :size => 10, :style => ""width:150px"" %>^M
    10: </p>^M
    11: ^M
    12: <p>^M
  app/models/user.rb:219:in `to_sym'
  app/models/user.rb:219:in `to_proc'
  app/models/query.rb:441:in `column_names='
  app/models/query.rb:210:in `initialize'
  app/views/settings/plugin.html.erb:6:in `_app_views_settings_plugin_html_erb___795848594__634660558'
  app/views/settings/plugin.html.erb:4:in `_app_views_settings_plugin_html_erb___795848594__634660558'
*
</pre>

I search on googles ,some good people said ,they use ruby 1.9 ,success .
So I Install ruby-rvm ,change ruby1.8.7 to ruby1.9.3
when I start the server, not success, with log 

<pre>
*=> Booting Thin
=> Rails 3.2.19 application starting in production on http://0.0.0.0:3000
/usr/local/rvm/gems/ruby-1.9.3-p551/gems/activesupport-3.2.19/lib/active_support/core_ext/class/attribute.rb:81:in `block (2 levels) in model_object=': wrong number of arguments (1 for 0) (ArgumentError)
        from /home/sono-1204/redmine-2.4.6/app/controllers/test/comments_controller.rb:20:in `<class:CommentsController>'
        from /home/sono-1204/redmine-2.4.6/app/controllers/test/comments_controller.rb:18:in `<top (required)>'
        from /usr/local/rvm/gems/ruby-1.9.3-p551/gems/activesupport-3.2.19/lib/active_support/dependencies.rb:251:in `require'
        from /usr/local/rvm/gems/ruby-1.9.3-p551/gems/activesupport-3.2.19/lib/active_support/dependencies.rb:251:in `block in require'
        from /usr/local/rvm/gems/ruby-1.9.3-p551/gems/activesupport-3.2.19/lib/active_support/dependencies.rb:236:in `load_dependency'
        from /usr/local/rvm/gems/ruby-1.9.3-p551/gems/activesupport-3.2.19/lib/active_support/dependencies.rb:251:in `require'
        from /usr/local/rvm/gems/ruby-1.9.3-p551/gems/activesupport-3.2.19/lib/active_support/dependencies.rb:359:in `require_or_load'
        from /usr/local/rvm/gems/ruby-1.9.3-p551/gems/activesupport-3.2.19/lib/active_support/dependencies.rb:313:in `depend_on'
        from /usr/local/rvm/gems/ruby-1.9.3-p551/gems/activesupport-3.2.19/lib/active_support/dependencies.rb:225:in `require_dependency'
        from /usr/local/rvm/gems/ruby-1.9.3-p551/gems/railties-3.2.19/lib/rails/engine.rb:444:in `block (2 levels) in eager_load!'
        from /usr/local/rvm/gems/ruby-1.9.3-p551/gems/railties-3.2.19/lib/rails/engine.rb:443:in `each'
        from /usr/local/rvm/gems/ruby-1.9.3-p551/gems/railties-3.2.19/lib/rails/engine.rb:443:in `block in eager_load!'
        from /usr/local/rvm/gems/ruby-1.9.3-p551/gems/railties-3.2.19/lib/rails/engine.rb:441:in `each'
        from /usr/local/rvm/gems/ruby-1.9.3-p551/gems/railties-3.2.19/lib/rails/engine.rb:441:in `eager_load!'
        from /usr/local/rvm/gems/ruby-1.9.3-p551/gems/railties-3.2.19/lib/rails/application/finisher.rb:53:in `block in <module:Finisher>'
        from /usr/local/rvm/gems/ruby-1.9.3-p551/gems/railties-3.2.19/lib/rails/initializable.rb:30:in `instance_exec'
        from /usr/local/rvm/gems/ruby-1.9.3-p551/gems/railties-3.2.19/lib/rails/initializable.rb:30:in `run'
        from /usr/local/rvm/gems/ruby-1.9.3-p551/gems/railties-3.2.19/lib/rails/initializable.rb:55:in `block in run_initializers'
        from /usr/local/rvm/gems/ruby-1.9.3-p551/gems/railties-3.2.19/lib/rails/initializable.rb:54:in `each'
        from /usr/local/rvm/gems/ruby-1.9.3-p551/gems/railties-3.2.19/lib/rails/initializable.rb:54:in `run_initializers'
        from /usr/local/rvm/gems/ruby-1.9.3-p551/gems/railties-3.2.19/lib/rails/application.rb:136:in `initialize!'
        from /usr/local/rvm/gems/ruby-1.9.3-p551/gems/railties-3.2.19/lib/rails/railtie/configurable.rb:30:in `method_missing'
        from /home/sono-1204/redmine-2.4.6/config/environment.rb:14:in `<top (required)>'
        from /home/sono-1204/redmine-2.4.6/config.ru:3:in `require'
        from /home/sono-1204/redmine-2.4.6/config.ru:3:in `block in <main>'
        from /usr/local/rvm/gems/ruby-1.9.3-p551/gems/rack-1.4.5/lib/rack/builder.rb:51:in `instance_eval'
        from /usr/local/rvm/gems/ruby-1.9.3-p551/gems/rack-1.4.5/lib/rack/builder.rb:51:in `initialize'
        from /home/sono-1204/redmine-2.4.6/config.ru:in `new'
        from /home/sono-1204/redmine-2.4.6/config.ru:in `<main>'
        from /usr/local/rvm/gems/ruby-1.9.3-p551/gems/rack-1.4.5/lib/rack/builder.rb:40:in `eval'
        from /usr/local/rvm/gems/ruby-1.9.3-p551/gems/rack-1.4.5/lib/rack/builder.rb:40:in `parse_file'
        from /usr/local/rvm/gems/ruby-1.9.3-p551/gems/rack-1.4.5/lib/rack/server.rb:200:in `app'
        from /usr/local/rvm/gems/ruby-1.9.3-p551/gems/railties-3.2.19/lib/rails/commands/server.rb:46:in `app'
        from /usr/local/rvm/gems/ruby-1.9.3-p551/gems/rack-1.4.5/lib/rack/server.rb:304:in `wrapped_app'
        from /usr/local/rvm/gems/ruby-1.9.3-p551/gems/rack-1.4.5/lib/rack/server.rb:254:in `start'
        from /usr/local/rvm/gems/ruby-1.9.3-p551/gems/railties-3.2.19/lib/rails/commands/server.rb:70:in `start'
        from /usr/local/rvm/gems/ruby-1.9.3-p551/gems/railties-3.2.19/lib/rails/commands.rb:55:in `block in <top (required)>'
        from /usr/local/rvm/gems/ruby-1.9.3-p551/gems/railties-3.2.19/lib/rails/commands.rb:50:in `tap'
        from /usr/local/rvm/gems/ruby-1.9.3-p551/gems/railties-3.2.19/lib/rails/commands.rb:50:in `<top (required)>'
        from /home/sono-1204/redmine-2.4.6/script/rails:6:in `require'
        from /home/sono-1204/redmine-2.4.6/script/rails:6:in `<main>'*

</pre>

maybe there are someway to solve this problem ,thanks.


"
19316,Redmine,Defect,"",Closed,Urgent,CustomField#possible_values may raise undefined method `force_encoding' error,Dmitry Repkin,Jean-Philippe Lang,2015-03-14 16:03,Custom fields,3.0.1,"","","",0,2015-03-09 23:44,2015-03-14 16:03,"",Fixed,3.0.0,"After upgrading to 3.0 Redmine stops working.

Here are the lines from log file:

<pre>
Started GET ""/issues/2598"" for 127.0.0.1 at 2015-03-10 01:11:24 +0300
Processing by IssuesController#show as HTML
  Parameters: {""id""=>""2598""}
  Current user: rd (id=1)
Completed 500 Internal Server Error in 40ms

NoMethodError (undefined method `force_encoding' for 1.0:Float):
  app/models/custom_field.rb:121:in `block in possible_values'
  app/models/custom_field.rb:120:in `each'
  app/models/custom_field.rb:120:in `possible_values'
  lib/redmine/field_format.rb:528:in `possible_values_options'
  lib/redmine/field_format.rb:463:in `query_filter_options'
  app/models/query.rb:791:in `add_custom_field_filter'
  app/models/query.rb:813:in `block in add_custom_fields_filters'
  app/models/query.rb:812:in `add_custom_fields_filters'
  app/models/issue_query.rb:237:in `initialize_available_filters'
  app/models/query.rb:353:in `available_filters'
  app/models/query.rb:395:in `type_for'
  app/models/query.rb:259:in `block in validate_query_filters'
  app/models/query.rb:257:in `each_key'
  app/models/query.rb:257:in `validate_query_filters'
  app/models/query.rb:594:in `statement'
  app/models/issue_query.rb:362:in `issue_ids'
  app/controllers/issues_controller.rb:353:in `retrieve_previous_and_next_issue_ids'
  app/controllers/issues_controller.rb:117:in `block (2 levels) in show'
  app/controllers/issues_controller.rb:115:in `show'
</pre>

As you could see the '1.0' string incorrectly treated as 'Float' and could not be converted.

I found the r13482 introduce this problem:

<pre><code class=""diff"">
--- custom_field.rb	(revision 13481)
+++ custom_field.rb	(revision 13482)
@@ -117,7 +118,7 @@
     values = read_attribute(:possible_values)
     if values.is_a?(Array)
       values.each do |value|
-        value.force_encoding('UTF-8') if value.respond_to?(:force_encoding)
+        value.force_encoding('UTF-8')
       end
       values
     else
</code></pre>

Reverting the line to previous code resolves the issue.
"
19313,Redmine,Defect,"",Closed,Normal,Attached inline images with non-ascii file name can not be seen when text formatting is Markdown,Go MAEDA,Jean-Philippe Lang,2015-04-06 07:21,Text formatting,2.6.3,"","","",0,2015-03-09 16:21,2015-03-15 11:10,"",Fixed,3.0.0,"If you attatch an image with non-ascii name such as ""caf?.jpg"" to an issue and make an attempt to display as inline image, you will fail if text formatting is Markdown.

The cause of the defect is that Markdown formatter generates escaped file name. ApplicationController#parse_inline_attachments (source:trunk/app/helpers/application_helper.rb@14003#L637) expects a file name without escaping.

Textile:
<pre>
!caf?.jpg!   =>   <img src=""caf?.jpg"" alt="""" />
</pre>

Markdown:
<pre>
![](caf?.jpg)   =>   <img src=""caf%C3%A9.jpg"" alt="""">
</pre>

Quick workaround is the following:

<pre><code class=""diff"">
Index: app/helpers/application_helper.rb
===================================================================
--- app/helpers/application_helper.rb	(revision 14066)
+++ app/helpers/application_helper.rb	(working copy)
@@ -634,7 +634,7 @@
       text.gsub!(/src=""([^\/""]+\.(bmp|gif|jpg|jpe|jpeg|png))""(\s+alt=""([^""]*)"")?/i) do |m|
         filename, ext, alt, alttext = $1.downcase, $2, $3, $4
         # search for the picture in attachments
-        if found = Attachment.latest_attach(attachments, filename)
+        if found = Attachment.latest_attach(attachments, CGI.unescape(filename))
           image_url = download_named_attachment_url(found, found.filename, :only_path => only_path)
           desc = found.description.to_s.gsub('""', '')
           if !desc.blank? && alttext.blank?
</code></pre>
"
19312,Redmine,Defect,"",Closed,Normal,"Searching for ""ALL"" does not show Empty results",Markus May,"",2015-03-10 20:45,Issues,"","","","",0,2015-03-09 14:27,2015-03-10 20:45,"",Invalid,2.3.0,"We do search for the target version, but I believe this to be true for all fields:

TargetVersion <> SPECIFIC VERSION = 3922 entries
TargetVersion = ALL = 2880 entries
TargetVersion = NONE = 1208 entries
TargetVersion = SPECIFIC_VERSION = 166 entries

This leads me to the assumption, that ALL is not showing the NONE values."
19306,Redmine,Defect,"",Closed,Normal,/projects/<project_name>/settings 500 error,Dennison Williams,"",2015-03-28 00:27,Ruby support,"","","","",0,2015-03-08 22:34,2015-03-10 00:51,"",Invalid,2.6.2,"After creating a new project I get a 500 error from the server and the following in the logs.  It looks like an issue with one of the views templates.

==> /var/www/redmine-2.6.2/log/production.log <==
Started GET ""/projects/lllll/settings"" for x.x.x.x at 2015-03-08 14:19:07 -0700
Processing by ProjectsController#settings as HTML
  Parameters: {""id""=>""lllll""}
  Current user: dennison (id=9)
  Rendered projects/_form.html.erb (6.2ms)
  Rendered projects/_edit.html.erb (7.2ms)
  Rendered projects/settings/_modules.html.erb (3.1ms)
  Rendered projects/settings/_members.html.erb (3.3ms)
  Rendered projects/settings/_versions.html.erb (2.2ms)
  Rendered common/_tabs.html.erb (19.9ms)
  Rendered projects/settings.html.erb within layouts/base (20.4ms)
Completed 500 Internal Server Error in 30.6ms

ActionView::Template::Error (undefined method `name' for nil:NilClass):
    33: <% end %>
    34:
    35: <div class=""contextual"">
    36: <% if @project.versions.any? %>
    37:   <%= link_to l(:label_close_versions), close_completed_project_versions_path(@project), :method => :put %>
    38: <% end %>
    39: </div>
  app/views/projects/settings/_versions.html.erb:36:in `_app_views_projects_settings__versions_html_erb__311009748738076346_69887411348300'
  app/views/common/_tabs.html.erb:22:in `block in _app_views_common__tabs_html_erb__4089866894346492044_51108000'
  app/views/common/_tabs.html.erb:21:in `each'
  app/views/common/_tabs.html.erb:21:in `_app_views_common__tabs_html_erb__4089866894346492044_51108000'
  app/helpers/application_helper.rb:328:in `render_tabs'
  app/views/projects/settings.html.erb:3:in `_app_views_projects_settings_html_erb___367270079507833539_50112880'"
19305,Redmine,Defect,"",Closed,High,settings: incompatible character encodings: UTF-8 and ASCII-8BIT: yaml generated on ruby 1.8,Gena Makhomed,Jean-Philippe Lang,2015-03-15 19:14,Database,2.6.3,"","","",0,2015-03-08 14:50,2015-03-15 19:14,ä÷òAÇµÇƒÇ¢ÇÈ #13617,Fixed,2.6.2,"
regression detected:

redmine 2.5.2 works fine, after upgrade to version 2.6.2 - can't enter to /settings,
get 500 error in browser and such record in DEBUG production.log:

> ActionView::Template::Error (incompatible character encodings: UTF-8 and ASCII-8BIT):
>    100:                ) %>
>    101:       </td>
>    102:       <td>
>    103:         <%= text_field_tag(""settings[commit_update_keywords][keywords][]"",
>    104:                            rule['keywords'], :size => 30) %>
>    105:       </td>
>    106:       <td>

bug cause:

this database record:

<pre>
INSERT INTO `settings` VALUES (68,'commit_update_keywords','--- \n- keywords: !binary |\n    Zml4ZXMsY2xvc2VzLNC40YHQv9GA0LDQstC70LXQvdC+LNCz0L7RgtC+0LLQ\n
  vizRgdC00LXQu9Cw0L3QvixmaXhlZA==\n\n  done_ratio: \""100\""\n  status_id: \""5\""\n','2014-04-02 22:32:32');
</pre>

- this database record works fine in redmine 2.5.2 and cause 500 internal server error in redmine 2.6.2.

how to make workaround:

1. 
<pre>
delete from settings where name='commit_update_keywords';
</pre>

2. 
restart redmine (""systemctl restart passenger@redmine"" or something like this)

3. 
enter into /settings url and recreate this record manually from redmine interface,
and now - all works fine, no more 500 errors. 

after manual fix / workaround database record for commit_update_keywords now looks like this:

<pre>
INSERT INTO `settings` VALUES (75,'commit_update_keywords','---\n- status_id: \'5\'\n  done_ratio: \'100\'\n  keywords: fixes,closes,ÑyÑÉÑÅÑÇÑpÑrÑ|ÑuÑ~ÑÄ,ÑsÑÄÑÑÑÄÑrÑÄ,ÑÉÑtÑuÑ|ÑpÑ~ÑÄ,fixed\n','2015-03-08 15:16:28');
</pre>

---------------------------

P.S.

<pre>
$ ruby script/about

Environment:
  Redmine version                2.6.2.stable
  Ruby version                   2.0.0-p353 (2013-11-22) [x86_64-linux]
  Rails version                  3.2.21
  Environment                    production
  Database adapter               Mysql2
SCM:
  Subversion                     1.7.14
  Git                            1.8.3.1
  Filesystem
Redmine plugins:
  redmine_agile                  1.3.8
  redmine_contacts               3.4.4
  redmine_issue_favicon          0.0.1
  redmine_people                 0.1.8
</pre>
"
19304,Redmine,Defect,"",Closed,Normal,<a> tag without attributes in description results in undefined method + for nil:NilClass,Pavel Rosick?,Jean-Philippe Lang,2015-10-31 10:37,Code cleanup/refactoring,3.2.0,"","","",0,2015-03-08 14:11,2015-10-31 10:37,"",Cant reproduce,3.0.0,"*Observed Behavior*
Create new issue with description ""<a>link.com</a>"" (without tag attributes)

ActionView::Template::Error: undefined method `+' for nil:NilClass
[RAILS_ROOT]/app/helpers/application_helper.rb:872:in `block in parse_redmine_links'
[RAILS_ROOT]/app/helpers/application_helper.rb:741:in `gsub!'
[RAILS_ROOT]/app/helpers/application_helper.rb:741:in `parse_redmine_links'
[RAILS_ROOT]/app/helpers/application_helper.rb:583:in `block (2 levels) in textilizable'

*Workaround*
http://www.redmine.org/projects/redmine/repository/revisions/14003/entry/trunk/app/helpers/application_helper.rb#L741
<a( [^>]+?)?>(.*?)</a> should be <a( [^>]+?)>(.*?)</a>

Environment:
  Redmine version                3.0.0.stable
  Ruby version                   2.1.5-p273 (2014-11-13) [i386-mingw32]
  Rails version                  4.2.0
  Environment                    production
  Database adapter               Mysql2"
19297,Redmine,Defect,"",Closed,Normal,Custom fields with hidden/read-only combination displayed in Issue Edit Form,@ go2null,Jean-Philippe Lang,2015-03-20 10:52,Issues,2.6.4,"","","",0,2015-03-06 21:32,2015-03-20 10:52,"",Fixed,2.6.0,"*Observed Behavior*
* _UserA_ has two roles, _RoleA_ and _RoleB_.
* _CustomFieldA_ is hidden from _RoleB_. (In Custom Field Edit form, _RoleB_ is unchecked for *Visible*.)
* However, _CustomFieldA_ is visible to _RoleA_.
* In the *Workflow*, _CustomFieldA_ is set as @Read-Only@ for _RoleA_.
* _UserA_ can edit _TrackerA_.
* In the Issue Edit form, _CustomFieldA_ is displayed. However, any input is ignored (as the @Read-Only@ rule prevents it from being processed.)

*Desired/Expected Behavior*
* In the Issue Edit form, _CustomFieldA_ should not be displayed.

*Workaround*
* Allow _RoleB_ to view _CustomFieldA_.
* In the *Workflow*, set _CustomFieldA_ as @Read-Only@ for _RoleB_.
* The UI code correctly does not display @Read-Only@ fields.

<pre>
Environment:
  Redmine version                2.6.0.stable
  Ruby version                   1.9.3-p484 (2013-11-22) [x86_64-linux]
  Rails version                  3.2.19
  Environment                    production
  Database adapter               Mysql2
</pre>"
